value,count,share_within_cluster
Metro Manila,298,0.14023529411764707
Davao Del Sur,275,0.12941176470588237
Agusan Del Norte,264,0.12423529411764705
Cotabato,252,0.11858823529411765
Samar,128,0.06023529411764706
Zamboanga Del Sur,119,0.056
Leyte,105,0.04941176470588235
Agusan Del Sur,88,0.041411764705882356
Cebu,86,0.04047058823529412
Northern Samar,64,0.03011764705882353
