value,count,share_within_cluster
NCR,22,0.3333333333333333
Region III,16,0.24242424242424243
Region V,11,0.16666666666666666
Region VIII,11,0.16666666666666666
Region IX,2,0.030303030303030304
Region I,1,0.015151515151515152
Region IV-A,1,0.015151515151515152
Region VI,1,0.015151515151515152
BARMM,1,0.015151515151515152
