value,count,share_within_cluster
Drugs and Medicines,7333,0.04427284582689335
Medical Supplies,5964,0.036007534775888715
Medical Supplies and Laboratory Instrument,4142,0.025007244976816074
Laboratory Supplies,2476,0.014948802163833076
Laboratory Supplies and Equipment,1920,0.011591962905718702
Goods,1663,0.010040330370942813
Medical Equipment,1651,0.009967880602782071
MEDICAL SUPPLIES,1613,0.009738456336939722
Medicines,1153,0.006961215224111283
DRUGS AND MEDICINES,1116,0.006737828438948996
