value,count,share_within_cluster
NCR,11,0.16666666666666666
Region III,11,0.16666666666666666
CAR,7,0.10606060606060606
Region XI,7,0.10606060606060606
Region VI,7,0.10606060606060606
Region VII,6,0.09090909090909091
Region V,5,0.07575757575757576
Region IV-A,4,0.06060606060606061
Region VIII,4,0.06060606060606061
Region I,2,0.030303030303030304
