value,count,share_within_cluster
NCR,24,0.36363636363636365
Region XI,9,0.13636363636363635
Region IV-A,7,0.10606060606060606
Region VII,5,0.07575757575757576
Region VIII,4,0.06060606060606061
Region III,4,0.06060606060606061
Region V,3,0.045454545454545456
Negros Island Region,3,0.045454545454545456
Region I,2,0.030303030303030304
Region XII,2,0.030303030303030304
