value,count,share_within_cluster
Medical Supplies and Laboratory Instrument,14,0.358974358974359
Drugs and Medicines,11,0.28205128205128205
"Bedclothes, Linens and Towels",6,0.15384615384615385
Laboratory Supplies and Equipment,5,0.1282051282051282
Hotel and Lodging and Meeting Facilities,1,0.02564102564102564
Garments,1,0.02564102564102564
Diagnostic and Laboratory Services,1,0.02564102564102564
