value,count,share_within_cluster
Medical Supplies,71,0.07237512742099898
Drugs and Medicines,53,0.05402650356778797
Laboratory Supplies,50,0.0509683995922528
Medicines,26,0.026503567787971458
Medical Dental and Laboratory Supplies,22,0.022426095820591234
Goods,19,0.019367991845056064
Purchase of Various Drugs and Medicines,18,0.01834862385321101
MEDICAL SUPPLIES,18,0.01834862385321101
Purchase of Drugs and Medicines,16,0.0163098878695209
DRUGS AND MEDICINES,15,0.01529051987767584
