value,count,share_within_cluster
Lot,103841,0.6269380312982998
Lump Sum,15362,0.09274777820710974
Unit,11725,0.07078946097372489
Piece,9944,0.060036707882534776
Box,6807,0.04109713098918084
Set,3718,0.02244735316846986
Package,3436,0.020744783616692426
Bottle,3115,0.018806752318392583
Pack,2237,0.0135058442812983
Vial,1638,0.009889393353941267
