value,count,share_within_cluster
NCR,79192,0.284382518763242
Region III,32175,0.11554206916364419
Region VI,20907,0.07507810536143929
Region V,19429,0.06977053183466801
Region VII,16583,0.05955040040219772
Region IV-A,15450,0.05548173950515316
Region VIII,13618,0.048902933888749237
Region XI,13247,0.04757065393040543
CAR,10439,0.03748698243976012
Caraga,10262,0.0368513663949438
