value,count,share_within_cluster
NCR,192469,0.6911660142923833
Region III,12198,0.043803641325816066
Region VII,11952,0.042920242755054405
Region IV-A,10793,0.03875821452939275
Region XI,9884,0.035493949078895394
Region VI,7964,0.02859913096563364
Region X,7482,0.02686824433511689
Region VIII,4233,0.015200919309081769
Region I,3816,0.013703451000107732
Region II,3225,0.011581139799619349
