row_index,cluster_id,PC1,PC2,PC3,log1p_Approved_Budget_of_the_Contract,log1p_Item_Budget,log1p_Contract_Amount,log1p_Quantity,award_decision_lag_days,high_risk_shortage,low_risk_shortage,overstocking,understocking,normal_inventory,unequal_supply_regions,equal_supply_regions
112545,0,1.147521807382584,-0.4054052595743896,-0.1311718568540287,0.57441705,0.7967736,0.6800733,0.0,0.048724245,0.30092984,0.69907016,0.47103375,0.52896625,0.98257625,0.7763635,0.2236365
112546,0,0.8653528713942813,-0.3218576431716244,-0.1929402226506861,0.57441705,0.7700376,0.6262534,0.0,0.048724245,0.30092984,0.69907016,0.43228513,0.56771487,0.95535076,0.7763635,0.2236365
112547,0,1.193871891751653,-0.4328445901095606,-0.1016303729180447,0.57441705,0.78725743,0.7032092,0.0,0.048724245,0.30092984,0.69907016,0.45880193,0.5411981,1.0,0.7763635,0.2236365
112548,0,1.3619705399376718,-0.4679602869301589,-0.0855588700485847,0.57441705,0.81804746,0.71999544,0.0,0.048724245,0.30092984,0.69907016,0.4969434,0.5030566,0.93446803,0.7763635,0.2236365
112551,0,1.345379595364097,-0.4744351414383062,-0.0730878824836269,0.57441705,0.8049284,0.72869956,0.0,0.048724245,0.30092984,0.69907016,0.48027658,0.5197234,0.96541446,0.7763635,0.2236365
112558,0,0.907824301914303,-0.8400033667267061,-0.2096400399709045,0.37566203,0.7867799,0.710958,0.040941544,0.043911975,0.27631468,0.7236853,0.6064883,0.39351174,0.7310686,0.7763635,0.2236365
112561,0,1.1917380648198836,-0.8484360965475928,-0.3284067612381643,0.42427036,0.821186,0.72658217,0.0,0.018647552,0.039785005,0.960215,0.5019591,0.4980409,0.9251551,0.7763635,0.2236365
112567,0,2.9376372821136023,-0.5785721616941618,0.0953278945357681,0.6786395,0.9655716,0.9679469,0.0,0.02165522,0.08374607,0.9162539,0.58326405,0.41673598,0.77419066,0.7763635,0.2236365
112569,0,1.977271607874245,0.4703820496399709,0.0822412886673718,0.5457195,0.8906894,0.84979355,0.43662617,0.028873628,0.16885246,0.83114755,0.90160143,0.09839855,0.18311183,0.7763635,0.2236365
112577,0,1.541390133204115,0.5995464318380572,0.1569469409813433,0.60391337,0.82692015,0.7687895,0.38549075,0.05534112,0.32575276,0.6742472,0.8307265,0.16927351,0.3147102,0.7763635,0.2236365
112578,0,1.518907439773791,0.556271714183265,0.1459876698422512,0.60391337,0.82396,0.7645247,0.36730263,0.05534112,0.32575276,0.6742472,0.8249469,0.1750531,0.3254416,0.7763635,0.2236365
112583,0,1.9162066933499364,-0.7876080482981819,-0.019248316370015,0.5212996,0.8769321,0.8407817,0.0,0.040904306,0.2602388,0.73976123,0.5490241,0.4509759,0.83776623,0.7763635,0.2236365
112589,0,1.2343772652805622,-0.8022580940936236,-0.2388801862176968,0.41334924,0.81611687,0.75322485,0.040941544,0.027069027,0.15190825,0.8480917,0.64305717,0.35694283,0.66316867,0.7763635,0.2236365
112592,0,1.121710199065869,-0.9368427207400905,-0.3081130524452982,0.39397895,0.80520433,0.73744184,0.0,0.022256754,0.09381318,0.9061868,0.4805241,0.5194759,0.9649549,0.7763635,0.2236365
112594,0,2.1588727740255083,-0.7337358067505247,-0.0612599603507052,0.55685216,0.8969611,0.86957335,0.0,0.02466289,0.1257079,0.8742921,0.55970097,0.44029903,0.8179418,0.7763635,0.2236365
112602,0,1.468016566167317,-0.8626622491365249,-0.2176813850882157,0.45046833,0.8370284,0.7798485,0.0,0.02466289,0.1257079,0.8742921,0.52037674,0.47962326,0.8909578,0.7763635,0.2236365
112603,0,0.7509221329172915,0.1130693425958714,-0.2215105467479447,0.35124218,0.78112805,0.69377935,0.39601842,0.026467493,0.1434208,0.8565792,0.7773157,0.22268431,0.4138817,0.7763635,0.2236365
112608,0,1.2366283519225316,-0.909093944121266,-0.2130140163852163,0.4164041,0.81783783,0.7509068,0.0,0.034287434,0.21086259,0.7891374,0.4967419,0.5032581,0.9348422,0.7763635,0.2236365
112609,0,0.809373332848593,-0.3799693398032147,-0.2698852965731279,0.35124218,0.78112805,0.7026779,0.22186317,0.026467493,0.1434208,0.8565792,0.70179856,0.29820147,0.55409956,0.7763635,0.2236365
112619,0,1.0694987826401092,-0.7667298478574495,-0.3482720838474643,0.43446615,0.82801336,0.68130004,0.0,0.024061356,0.11982388,0.8801761,0.51368517,0.4863148,0.9033824,0.7763635,0.2236365
112622,0,3.6281928700203694,0.141459059487559,0.4027886936138459,0.9843155,1.0,1.0,0.0,0.04150584,0.26297352,0.73702645,0.5942136,0.4057864,0.7538598,0.7763635,0.2236365
112623,0,2.65228837651545,1.115371691177457,0.2993517091996474,0.65008676,0.949486,0.9452277,0.62761647,0.027069027,0.15190825,0.8480917,0.98963386,0.010366158,0.019656086,0.7763635,0.2236365
112624,0,1.6805020985018615,-0.8626088784886062,0.4201493140292526,0.49772167,0.8636492,0.8205597,0.0,0.123915985,0.3964565,0.60354346,0.54097474,0.45902526,0.8527121,0.7763635,0.2236365
112626,0,1.9718589929931096,-0.7189819013306115,-0.1319542441449717,0.5405642,0.8877851,0.83157855,0.0,0.02165522,0.08374607,0.9162539,0.5554543,0.44454572,0.8258269,0.7763635,0.2236365
112627,0,1.2980015593670493,-0.75735225362451,-0.0532771255764891,0.4760482,0.82751846,0.73902136,0.0,0.059551857,0.3398405,0.6601595,0.5133791,0.4866209,0.90395075,0.7763635,0.2236365
112628,0,1.045250188096147,-0.7002262885495758,-0.0835600221255151,0.4760482,0.78560996,0.7092725,0.0,0.059551857,0.3398405,0.6601595,0.4565498,0.54345024,1.0,0.7763635,0.2236365
112629,0,3.43577108315606,-0.1983455789101598,0.2181661817816914,0.8482322,1.0,1.0,0.0,0.02165522,0.08374607,0.9162539,0.59278524,0.40721476,0.756512,0.7763635,0.2236365
112630,0,2.789965077467042,-0.6090044457379263,0.0660362377094695,0.6552838,0.95241386,0.94957095,0.0,0.022256754,0.09381318,0.9061868,0.5796377,0.42036232,0.7809239,0.7763635,0.2236365
112631,0,2.176180147982043,-0.7241614910315304,-0.076324316448514,0.56045187,0.898989,0.87001073,0.0,0.02165522,0.08374607,0.9162539,0.56079555,0.43920445,0.8159094,0.7763635,0.2236365
112635,0,0.9831985367812492,-0.9673203883524446,-0.2891631137717311,0.37354374,0.79369193,0.7209139,0.0,0.03067823,0.18400219,0.81599784,0.4673948,0.5326052,0.9893329,0.7763635,0.2236365
112652,0,3.280931244623553,-0.4548491116763845,0.1661654184824036,0.7487897,1.0,1.0,0.0,0.02165522,0.08374607,0.9162539,0.5891866,0.4108134,0.7631938,0.7763635,0.2236365
112669,0,1.0987227139281173,-1.0228254681890545,0.9969816563269854,0.42447144,0.8223827,0.761872,0.0,0.2430197,0.4155846,0.58441544,0.50750124,0.49249876,0.91486454,0.7763635,0.2236365
112672,0,1.7334359793276584,-0.8219035820837851,-0.0852452092831559,0.49203944,0.860448,0.81700087,0.0,0.03669357,0.23127301,0.768727,0.5373446,0.4626554,0.85945237,0.7763635,0.2236365
112678,0,1.6495574978719811,-0.0991872375086862,0.1013434938117995,0.72756076,0.82700837,0.7297007,0.0,0.065567195,0.35516277,0.6448372,0.51309,0.48690996,0.9044875,0.7763635,0.2236365
112679,0,1.2374419506739671,0.0206886014896596,0.0141662609911045,0.72756076,0.7857818,0.6533338,0.0,0.065567195,0.35516277,0.6448372,0.45707378,0.54292625,1.0,0.7763635,0.2236365
112680,0,2.356354618237628,-0.3067507579613028,0.2536435826838912,0.72756076,0.89571524,0.8627277,0.0,0.065567195,0.35516277,0.6448372,0.5589389,0.44106108,0.81935674,0.7763635,0.2236365
112681,0,0.7706373223616388,0.1462221336570087,-0.0700847584079624,0.72756076,0.7286903,0.57751626,0.0,0.065567195,0.35516277,0.6448372,0.36606625,0.6339338,0.83239764,0.7763635,0.2236365
112688,0,1.4554433815752224,-0.8686948017716174,-0.233819429188164,0.4469381,0.8350396,0.7791738,0.0,0.022256754,0.09381318,0.9061868,0.5189572,0.48104283,0.89359355,0.7763635,0.2236365
112691,0,1.1033109898062028,-0.9435851451805966,-0.2478643286356512,0.39306837,0.8044372,0.73639756,0.0,0.033084366,0.20466164,0.7953384,0.47978032,0.5202197,0.96633595,0.7763635,0.2236365
112693,0,1.2333425029616762,-0.918116675940204,-0.2189833555340759,0.41334602,0.8161151,0.75276273,0.0,0.033084366,0.20466164,0.7953384,0.49388388,0.5061161,0.9401489,0.7763635,0.2236365
112695,0,0.9740812698161108,-0.9697770701474084,-0.2769064545585483,0.37256223,0.79308057,0.7200357,0.0,0.033084366,0.20466164,0.7953384,0.46682045,0.5331796,0.9903994,0.7763635,0.2236365
112698,0,0.943384082966752,-0.9706768129768404,-0.3695019292891773,0.36545706,0.7891362,0.71435285,0.0,0.018647552,0.039785005,0.960215,0.46083364,0.5391664,1.0,0.7763635,0.2236365
112700,0,1.0166506586976571,-0.9616451385492734,-0.2673775992858878,0.3791522,0.7968515,0.72546864,0.0,0.033084366,0.20466164,0.7953384,0.47108665,0.5289133,0.982478,0.7763635,0.2236365
112701,0,1.234939937531499,-0.9187373918166436,-0.2184228793965605,0.41334644,0.8161153,0.7532226,0.0,0.033084366,0.20466164,0.7953384,0.49388513,0.50611484,0.9401465,0.7763635,0.2236365
112704,0,1.0822613863220092,-0.9066418931461304,-0.1666732322893996,0.40479383,0.81129706,0.72261125,0.0,0.04932578,0.30413848,0.6958615,0.48882666,0.51117337,0.94953895,0.7763635,0.2236365
112705,0,0.9214269250367004,-0.9406334445429576,-0.2022286392195919,0.37896428,0.79674566,0.70281523,0.0,0.04932578,0.30413848,0.6958615,0.4707957,0.5292043,0.9830183,0.7763635,0.2236365
112706,0,3.407551733762364,-0.2450929979235676,0.2086891135918184,0.83010894,1.0,1.0,0.0,0.02165522,0.08374607,0.9162539,0.59226376,0.40773624,0.7574802,0.7763635,0.2236365
112708,0,1.0718373355854685,-0.939822646116739,-0.2573751151050045,0.39073023,0.8033742,0.72947073,0.0,0.033084366,0.20466164,0.7953384,0.478852,0.521148,0.9680596,0.7763635,0.2236365
112709,0,1.5326038905567856,0.2491059618894253,0.0679190492342129,0.8260552,0.8146361,0.66419184,0.0,0.06436413,0.3521946,0.6478054,0.49239504,0.50760496,0.9429133,0.7763635,0.2236365
112710,0,3.1675034858096933,-0.2065219987317209,0.3855753905123778,0.8260552,0.99839556,0.94637346,0.0,0.06436413,0.3521946,0.6478054,0.5882394,0.4117606,0.76495254,0.7763635,0.2236365
112711,0,2.884955494207591,-0.1432492681025934,0.3525536284471423,0.8260552,0.9509505,0.91373014,0.0,0.06436413,0.3521946,0.6478054,0.5793518,0.42064825,0.7814548,0.7763635,0.2236365
112712,0,2.6876840307033065,-0.0902792686349441,0.3170629081680197,0.8260552,0.9267421,0.8817735,0.0,0.06436413,0.3521946,0.6478054,0.5723875,0.42761248,0.7943858,0.7763635,0.2236365
112713,0,1.0713631573868143,-0.9496818709131232,-0.2550151694950423,0.38812473,0.8016068,0.73231965,0.0,0.033084366,0.20466164,0.7953384,0.47691855,0.5230815,0.9716496,0.7763635,0.2236365
112715,0,3.5764766918542907,0.0347435669658306,0.2654201644914633,0.9385973,1.0,1.0,0.0,0.02165522,0.08374607,0.9162539,0.59391004,0.40608996,0.75442344,0.7763635,0.2236365
112717,0,1.162277189286105,-0.7898152753699814,-0.3185268381694651,0.4379553,0.829979,0.70444626,0.0,0.024061356,0.11982388,0.8801761,0.51511794,0.48488203,0.9007221,0.7763635,0.2236365
112734,0,1.3661333647296756,-0.8841669821691068,-0.2261219466652194,0.4347225,0.8281578,0.767355,0.0,0.027069027,0.15190825,0.8480917,0.5140549,0.48594514,0.902696,0.7763635,0.2236365
112735,0,2.2046378833928477,-0.7107330691104916,0.0199389980239409,0.5709615,0.90490973,0.87182957,0.0,0.037295103,0.23557886,0.76442116,0.563384,0.436616,0.8111032,0.7763635,0.2236365
112738,0,2.7983683823700667,-0.6073966400894131,0.0679303496343806,0.6565884,0.9531488,0.95065147,0.0,0.022256754,0.09381318,0.9061868,0.57974476,0.42025524,0.7807251,0.7763635,0.2236365
112739,0,1.7892925581115595,-0.8057443143969553,-0.1583705016271476,0.49852023,0.864099,0.82235444,0.0,0.022256754,0.09381318,0.9061868,0.5418627,0.45813727,0.85106325,0.7763635,0.2236365
112740,0,1.3133391641825285,-0.9002087100029365,-0.2473030670432855,0.4244819,0.8223886,0.76215774,0.0,0.025264425,0.13036792,0.86963207,0.5090871,0.4909129,0.9119201,0.7763635,0.2236365
112741,0,1.5983301313927007,-0.8418321228005291,-0.2155987496497316,0.46838486,0.8471219,0.79762274,0.0,0.01985062,0.06325415,0.9367459,0.5287945,0.47120547,0.8753279,0.7763635,0.2236365
112742,0,1.5329867966202888,-0.8601521963059968,-0.1515812668012493,0.46003443,0.8424176,0.7911172,0.0,0.033084366,0.20466164,0.7953384,0.52417123,0.47582877,0.88391227,0.7763635,0.2236365
112744,0,1.2945040880265524,-0.9099583840170894,-0.14455457068879,0.4244819,0.8223886,0.76183087,0.0,0.04331044,0.27196607,0.72803396,0.5090871,0.4909129,0.9119201,0.7763635,0.2236365
112755,0,0.951346534366074,-0.9140293827620436,-0.2598776978669,0.38660192,0.8010484,0.70069677,0.0,0.039099704,0.24679703,0.753203,0.47531885,0.52468115,0.9746198,0.7763635,0.2236365
112756,0,1.4636235350895188,-0.8711015687712982,-0.2099835969927906,0.44805983,0.83567154,0.78139794,0.0,0.025865959,0.13554561,0.8644544,0.51949126,0.48050874,0.8926019,0.7763635,0.2236365
112759,0,0.9723945659056844,-0.9653619983649652,-0.3488234289478997,0.37050676,0.791981,0.71820205,0.0,0.021053687,0.077432424,0.92256755,0.4649764,0.53502357,0.99382335,0.7763635,0.2236365
112762,0,1.1217633582221458,0.0075513666979733,-0.1256755697560674,0.69592637,0.8208815,0.5957388,0.0,0.057145722,0.3329186,0.66708136,0.5012663,0.4987337,0.92644143,0.7763635,0.2236365
112763,0,1.5869172335091783,-0.1560899442023421,0.0071138891701389,0.69592637,0.83752346,0.71231675,0.0,0.055942655,0.32806945,0.67193055,0.52064943,0.47935057,0.89045143,0.7763635,0.2236365
112764,0,1.6613195572659627,-0.2050023291630513,0.1125346778170719,0.69592637,0.82770926,0.7469016,0.0,0.06677026,0.3570156,0.6429844,0.51349187,0.48650816,0.9037414,0.7763635,0.2236365
112765,0,1.7507842081396554,-0.2272040660628374,0.1260554124774202,0.69592637,0.84053427,0.7594966,0.0,0.06677026,0.3570156,0.6429844,0.52287006,0.4771299,0.8863282,0.7763635,0.2236365
112766,0,2.499109441402032,-0.4683124800431349,0.4651712397374806,0.69592637,0.92166126,0.900563,0.0,0.09805003,0.38903105,0.61096895,0.57088923,0.42911077,0.7971678,0.7763635,0.2236365
112767,0,1.7709712266041375,-0.2319585895860262,0.0776265890720209,0.69592637,0.8332911,0.7696979,0.0,0.055942655,0.32806945,0.67193055,0.5179974,0.48200262,0.89537567,0.7763635,0.2236365
112777,0,0.962313774870658,-0.9630953269535356,-0.2639493958299618,0.37386867,0.793875,0.7160925,0.0,0.036092035,0.22665927,0.77334076,0.4675825,0.53241754,0.98898447,0.7763635,0.2236365
112778,0,1.010395983358785,-0.9547728902689154,-0.2529220019609411,0.3810989,0.7979482,0.7225159,0.0,0.036092035,0.22665927,0.77334076,0.47223917,0.5277608,0.9803381,0.7763635,0.2236365
112784,0,1.0216312253994857,-0.9543850582735136,-0.3098850790813878,0.37978444,0.7972077,0.7242139,0.0,0.025865959,0.13554561,0.8644544,0.47136503,0.52863497,0.9819612,0.7763635,0.2236365
112811,0,2.6500124004519985,-0.155413508080348,0.1318836917619728,0.7960891,0.912014,0.8904914,0.0,0.032482833,0.20065159,0.7993484,0.56631756,0.4336824,0.8056563,0.7763635,0.2236365
112813,0,0.7262612024994569,0.0441842276248004,-0.2760163873855035,0.34085825,0.7752595,0.6943602,0.37860346,0.018647552,0.039785005,0.960215,0.75675297,0.24324703,0.45206192,0.7763635,0.2236365
112815,0,1.9581111621053544,0.1395191965286029,-0.1213438227862542,0.79419667,0.95083016,0.65412784,0.0,0.03970124,0.2519405,0.7480595,0.5793228,0.4206772,0.7815086,0.7763635,0.2236365
112817,0,3.118010724695741,-0.2942528399634966,0.2603102169951405,0.79419667,0.9691288,0.96951795,0.0,0.03970124,0.2519405,0.7480595,0.58378804,0.416212,0.77321774,0.7763635,0.2236365
112818,0,1.5738458933495778,0.1396217530495504,-0.0447131987849843,0.79419667,0.7991507,0.6993143,0.0,0.03970124,0.2519405,0.7480595,0.47340113,0.5265989,0.9781806,0.7763635,0.2236365
112819,0,2.7295390570617823,-0.1655666278392429,0.1559501558061987,0.79419667,0.94617546,0.88118136,0.0,0.03970124,0.2519405,0.7480595,0.57833654,0.42166346,0.78333986,0.7763635,0.2236365
112820,0,2.458685525111177,-0.1013631267620935,0.1192756479496407,0.79419667,0.9042935,0.8461895,0.0,0.03970124,0.2519405,0.7480595,0.56274915,0.43725082,0.81228197,0.7763635,0.2236365
112821,0,3.3948105981410004,-0.217111031647369,0.2673469043020853,0.8419535,0.9937394,1.0,0.0,0.03067823,0.18400219,0.81599784,0.5877708,0.41222918,0.7658226,0.7763635,0.2236365
112822,0,2.7893424593241467,-0.0546010560188444,0.1585119878472455,0.8419535,0.9193715,0.9019873,0.0,0.03067823,0.18400219,0.81599784,0.570204,0.42979598,0.79844004,0.7763635,0.2236365
112823,0,1.9272998349054755,0.1819683321358028,-0.0037876882101689,0.8419535,0.818756,0.75702715,0.0,0.03067823,0.18400219,0.81599784,0.49772435,0.50227565,0.93301797,0.7763635,0.2236365
112824,0,3.0092983655733865,-0.1149633215570529,0.1999238482093326,0.8419535,0.9450442,0.93897486,0.0,0.03067823,0.18400219,0.81599784,0.577805,0.42219502,0.7843268,0.7763635,0.2236365
112825,0,2.361555969366127,0.0627958990545603,0.0779711953931727,0.8419535,0.8694413,0.8300512,0.0,0.03067823,0.18400219,0.81599784,0.54468167,0.4553183,0.8458291,0.7763635,0.2236365
112828,0,1.5026697826485402,-0.8616962408165468,-0.2192118031863677,0.45387763,0.838949,0.7858194,0.0,0.022858288,0.10452826,0.89547175,0.5218517,0.47814828,0.8882191,0.7763635,0.2236365
112829,0,1.1298070953519197,-0.9345397124123644,-0.2747517993825782,0.39680746,0.80679786,0.7383979,0.0,0.02767056,0.15882811,0.8411719,0.4829091,0.51709086,0.96052647,0.7763635,0.2236365
112831,0,0.9638589799785016,-0.2804969896864637,-0.2294616625415939,0.37589657,0.7950174,0.7228112,0.24661422,0.025865959,0.13554561,0.8644544,0.7351568,0.26484326,0.49216107,0.7763635,0.2236365
112834,0,1.1667034969134118,0.3732180549350911,-0.0633618800624406,0.42352557,0.8218498,0.74418896,0.45492443,0.034287434,0.21086259,0.7891374,0.8529097,0.14709033,0.27352118,0.7763635,0.2236365
112846,0,1.3033502125741507,-0.9021805802616664,-0.24601924995785,0.42306715,0.82159156,0.7609036,0.0,0.025865959,0.13554561,0.8644544,0.50285465,0.49714535,0.92349225,0.7763635,0.2236365
112847,0,1.007327633145131,-0.9636924018147328,-0.2623777304377528,0.37793884,0.79616797,0.72436935,0.0,0.034287434,0.21086259,0.7891374,0.47002986,0.5299701,0.98444027,0.7763635,0.2236365
112850,0,1.120257194169403,-0.9414640878778088,-0.2370581161272437,0.395637,0.80613846,0.7387192,0.0,0.034287434,0.21086259,0.7891374,0.4823927,0.51760733,0.9614853,0.7763635,0.2236365
112851,0,1.1978656338203255,-0.2358437425789382,-0.1722686156159477,0.6343017,0.78300524,0.67829406,0.0,0.036092035,0.22665927,0.77334076,0.45364392,0.5463561,0.99500906,0.7763635,0.2236365
112852,0,1.6315506350863325,-0.344192807559591,-0.1057010269210802,0.6343017,0.84444016,0.74010456,0.0,0.036092035,0.22665927,0.77334076,0.5255788,0.47442117,0.8812987,0.7763635,0.2236365
112853,0,1.4139674422950157,-0.2398449164469313,-0.2097873570636629,0.6343017,0.8643074,0.65699244,0.0,0.036092035,0.22665927,0.77334076,0.5419484,0.45805162,0.8509042,0.7763635,0.2236365
112855,0,1.6455259884164644,-0.3264676606532092,-0.1335585464773621,0.6343017,0.8679342,0.7199829,0.0,0.036092035,0.22665927,0.77334076,0.5437748,0.45622522,0.847513,0.7763635,0.2236365
112856,0,1.2409326420906934,-0.2215693660672106,-0.2010588456798815,0.6343017,0.8144912,0.65834,0.0,0.036092035,0.22665927,0.77334076,0.49225903,0.507741,0.94316584,0.7763635,0.2236365
112921,0,1.471008839671498,-0.8691140226661633,-0.2154874688620953,0.4490555,0.8362324,0.78216267,0.0,0.02466289,0.1257079,0.8742921,0.5199409,0.4800591,0.89176697,0.7763635,0.2236365
112923,0,1.6926895589357054,-0.8255781588166206,-0.1657638467491364,0.4837707,0.8557897,0.8103584,0.0,0.02466289,0.1257079,0.8742921,0.5343732,0.46562675,0.8649695,0.7763635,0.2236365
112934,0,1.182186374620631,0.4627607599777447,-0.0638675442690659,0.4244819,0.8223886,0.74832284,0.48793858,0.031279765,0.19027105,0.8097289,0.87304664,0.12695333,0.23613146,0.7763635,0.2236365
112944,0,1.2800512600085556,-0.9071848513507402,-0.2511525831971057,0.41930398,0.81947154,0.7580579,0.0,0.025865959,0.13554561,0.8644544,0.4989701,0.5010299,0.93070495,0.7763635,0.2236365
112949,0,1.1704595457901064,-0.9306026706561596,-0.2436251007221317,0.40300542,0.81028956,0.7447614,0.0,0.031279765,0.19027105,0.8097289,0.48785424,0.51214576,0.9513445,0.7763635,0.2236365
112965,0,1.2707954549265432,-0.8785578846531134,-0.270380524053756,0.42553484,0.8229818,0.74847764,0.0,0.024061356,0.11982388,0.8801761,0.51051295,0.48948708,0.9092726,0.7763635,0.2236365
112974,0,0.7260801326270736,0.2260354522471699,-0.2307824986591004,0.71062255,0.70345235,0.59090525,0.040941544,0.033084366,0.20466164,0.7953384,0.4625769,0.5374231,0.9982787,0.7763635,0.2236365
112975,0,1.9740347275971544,0.522613978501473,0.1055801888588521,0.71062255,0.8537427,0.80743366,0.27675432,0.0354905,0.22196604,0.778034,0.81074446,0.18925557,0.35181224,0.7763635,0.2236365
112977,0,2.4747603274727723,0.6424858228082676,0.2312367013922322,0.71062255,0.9138624,0.8940502,0.3712118,0.034888968,0.21610065,0.78389937,0.8814739,0.118526086,0.220484,0.7763635,0.2236365
112984,0,1.9137853952021335,0.8883025611352434,0.0569171108991484,0.64575255,0.88367814,0.7941267,0.46550733,0.025264425,0.13036792,0.86963207,0.90769094,0.09230909,0.17180511,0.7763635,0.2236365
113023,0,1.9073005178042053,-0.7729770750810018,-0.063532735426382,0.52260834,0.8776694,0.8350006,0.0,0.034287434,0.21086259,0.7891374,0.54974777,0.45025226,0.8364226,0.7763635,0.2236365
113024,0,1.81155001224028,-0.2833643578045275,0.073974887449973,0.6826013,0.83850855,0.7814951,0.0,0.054138053,0.32267696,0.67732304,0.52152675,0.47847328,0.8888225,0.7763635,0.2236365
113027,0,1.0856704264445511,-0.084904094279718,-0.061639567865906,0.6826013,0.7530332,0.6602054,0.0,0.054138053,0.32267696,0.67732304,0.40701914,0.59298086,0.90843767,0.7763635,0.2236365
113028,0,1.5403648612462089,-0.2105373428126561,0.0251720605047483,0.6826013,0.8052401,0.7375543,0.0,0.054138053,0.32267696,0.67732304,0.4805789,0.5194211,0.96485317,0.7763635,0.2236365
113030,0,1.3484977517336871,-0.1523708492662281,-0.0187468434447596,0.6826013,0.7884358,0.6995445,0.0,0.054138053,0.32267696,0.67732304,0.460093,0.539907,1.0,0.7763635,0.2236365
113031,0,0.8443602877859088,-0.0014181959689526,-0.1314841867887826,0.6826013,0.7423737,0.6016338,0.0,0.054138053,0.32267696,0.67732304,0.3889781,0.61102194,0.8749396,0.7763635,0.2236365
113032,0,1.234476959791016,-0.1264555511527416,-0.0326126712486185,0.6826013,0.76967686,0.6859734,0.0,0.054138053,0.32267696,0.67732304,0.43184176,0.5681582,0.95452756,0.7763635,0.2236365
113038,0,1.83237181509946,-0.8091348738038469,0.0405296161071285,0.51016694,0.87066036,0.83180755,0.0,0.054138053,0.32267696,0.67732304,0.54528755,0.45471245,0.84470415,0.7763635,0.2236365
113045,0,2.798828952799904,-0.6153607122747796,0.196573273675907,0.65998787,0.95506394,0.9534106,0.0,0.043911975,0.27631468,0.7236853,0.5802511,0.4197489,0.779785,0.7763635,0.2236365
113046,0,1.0472155651516697,-0.9494675472630096,-0.2935568699991386,0.38421902,0.799706,0.72753805,0.0,0.02767056,0.15882811,0.8411719,0.47394466,0.52605534,0.97717136,0.7763635,0.2236365
113055,0,3.4546282954994685,-0.098874119078535,0.6135912550517965,0.9008881,1.0,1.0,0.0,0.08601935,0.38289,0.61711,0.59353596,0.40646404,0.7551181,0.7763635,0.2236365
113059,0,1.146102270554609,0.1801480772371839,-0.1124320826640626,0.42440367,0.82234454,0.7333599,0.37860346,0.032482833,0.20065159,0.7993484,0.8233403,0.1766597,0.32842466,0.7763635,0.2236365
113066,0,1.2699230768986836,-0.908504812295852,-0.2641355824741885,0.41744006,0.8184215,0.7565452,0.0,0.024061356,0.11982388,0.8801761,0.49734145,0.50265855,0.933729,0.7763635,0.2236365
113075,0,2.307156364151135,-0.6099565114091998,0.0254906598632379,0.60856944,0.9260967,0.8627186,0.0,0.037295103,0.23557886,0.76442116,0.5722219,0.42777812,0.79469335,0.7763635,0.2236365
113084,0,3.4398363751663266,-0.1871472752548436,0.2449860880183608,0.85349554,1.0,1.0,0.0,0.025865959,0.13554561,0.8644544,0.5917014,0.40829864,0.7585245,0.7763635,0.2236365
113085,0,3.4398363751663266,-0.1871472752548436,0.2449860880183608,0.85349554,1.0,1.0,0.0,0.025865959,0.13554561,0.8644544,0.5885971,0.41140288,0.76428837,0.7763635,0.2236365
113087,0,1.5185595958564209,-0.8518871896884933,-0.2417495200944138,0.45708802,0.84075767,0.78590834,0.0,0.018647552,0.039785005,0.960215,0.52302945,0.47697058,0.88603234,0.7763635,0.2236365
113092,0,1.2245746290156645,-0.2240439705298972,-0.2249073319465715,0.64077765,0.77247065,0.69034225,0.0,0.023459822,0.1127199,0.8872801,0.43546057,0.56453943,0.9612468,0.7763635,0.2236365
113093,0,1.2017750259693407,-0.2169043224084848,-0.2304482342182783,0.64077765,0.7707047,0.6855882,0.0,0.023459822,0.1127199,0.8872801,0.4329162,0.56708384,0.9565225,0.7763635,0.2236365
113095,0,2.2352697078115304,-0.5012813002637598,-0.0347993601584604,0.64077765,0.89056486,0.8601677,0.0,0.023459822,0.1127199,0.8872801,0.5569677,0.44303232,0.8230169,0.7763635,0.2236365
113096,0,1.0295444639579283,-0.1705186176032893,-0.2616311899598947,0.64077765,0.7497107,0.6575426,0.0,0.023459822,0.1127199,0.8872801,0.39905477,0.60094523,0.8936497,0.7763635,0.2236365
113097,0,1.7109692153845035,-0.357523371171526,-0.1333340455224579,0.64077765,0.82924277,0.77213246,0.0,0.023459822,0.1127199,0.8872801,0.51469976,0.4853002,0.90149856,0.7763635,0.2236365
113098,0,1.6997864470177722,-0.3544558227320109,-0.1354375878258988,0.64077765,0.8279362,0.77025336,0.0,0.023459822,0.1127199,0.8872801,0.5136342,0.48636582,0.90347713,0.7763635,0.2236365
113099,0,1.7475713212903812,-0.3675691681896439,-0.1264412564556351,0.64077765,0.83351374,0.7782886,0.0,0.023459822,0.1127199,0.8872801,0.51810443,0.48189557,0.8951769,0.7763635,0.2236365
113101,0,1.5964311647288407,-0.8422968506050305,-0.2230491370267716,0.4677585,0.84676903,0.7973793,0.0,0.018647552,0.039785005,0.960215,0.52860814,0.4713919,0.875674,0.7763635,0.2236365
113109,0,1.9121076301225413,-0.5513221032110819,-0.106077042682711,0.5946762,0.8611115,0.8180124,0.0,0.023459822,0.1127199,0.8872801,0.53782827,0.4621717,0.8585543,0.7763635,0.2236365
