row_index,cluster_id,PC1,PC2,PC3,log1p_Approved_Budget_of_the_Contract,log1p_Item_Budget,log1p_Contract_Amount,log1p_Quantity,award_decision_lag_days,high_risk_shortage,low_risk_shortage,overstocking,understocking,normal_inventory,unequal_supply_regions,equal_supply_regions
882,1,-1.5530721041289484,-1.2573934722072115,-1.0186030781785231,0.0,0.56295836,0.38808784,0.040941544,0.0,0.5723757,0.4276243,0.26972058,0.7302794,0.6535061,0.0,1.0
887,1,-1.205374905112253,-0.5483694525604289,-0.8494497797432133,0.03343342,0.60208637,0.44486374,0.29993546,0.0,0.5723757,0.4276243,0.44217855,0.55782145,0.97372055,0.0,1.0
893,1,-1.5404460020018362,-0.4833029699306674,-0.9101989533123296,0.0,0.56955427,0.39799368,0.3270232,0.0,0.5723757,0.4276243,0.42460987,0.57539016,0.9410996,0.0,1.0
913,1,-1.2745191884497291,-0.6656693273184968,-0.8788997855313485,0.02168152,0.5954658,0.43532524,0.26280472,0.0,0.5723757,0.4276243,0.42338303,0.576617,0.9388216,0.0,1.0
948,1,-1.1129689651755337,-0.1484196909383255,-0.7773962791379464,0.051297817,0.6121505,0.4593635,0.43662617,0.0,0.5723757,0.4276243,0.51074594,0.48925406,0.90883994,0.0,1.0
951,1,-1.935434505590496,-0.2133256521373886,-0.9666702248177363,0.0,0.5272057,0.33038136,0.38549075,0.0,0.5723757,0.4276243,0.40953326,0.59046674,0.9131058,0.0,1.0
969,1,-1.4595115769959708,-0.642170274703325,-0.9135516965274983,0.0,0.578072,0.41026548,0.27675432,0.0,0.5723757,0.4276243,0.412635,0.58736503,0.918865,0.0,1.0
986,1,-2.5444057702331446,-0.1146053266842721,-1.0902038534473242,0.0,0.4553875,0.22759569,0.360431,0.0,0.5723757,0.4276243,0.3574047,0.6425953,0.8163152,0.0,1.0
992,1,-2.2849942588504395,-1.1679939162976056,-1.1713180437292126,0.0,0.4766106,0.26408657,0.0,0.0,0.0,1.0,0.05653017,0.9434698,0.2576609,0.0,1.0
1002,1,-3.2214721006390707,0.1727275655679032,-1.2112779694055813,0.0,0.38186806,0.10970459,0.39601842,0.0,0.5723757,0.4276243,0.34595257,0.6540474,0.7950512,0.0,1.0
1080,1,-1.9475557931901597,-1.0668997087160423,-1.0867515185741554,0.0,0.5207651,0.3191196,0.06999003,0.0,0.5723757,0.4276243,0.25513524,0.74486476,0.62642443,0.0,1.0
1101,1,-1.73561522236992,-1.0171905662172125,-1.02685961264412,0.0,0.54278225,0.35942233,0.11093158,0.0,0.5723757,0.4276243,0.2979101,0.7020899,0.7058475,0.0,1.0
1104,1,-1.427727152917173,-0.935299808793788,-0.9462578378026144,0.0,0.57984895,0.41282558,0.1721357,0.0,0.5723757,0.4276243,0.3632838,0.6367162,0.82723135,0.0,1.0
1110,1,-1.572987741680118,-1.3630078659904237,-1.037805227580543,0.0,0.5601008,0.3834195,0.0,0.0,0.5723757,0.4276243,0.11920649,0.8807935,0.37403628,0.0,1.0
1137,1,-3.639945725863026,0.3179123194605773,-1.3329743948778632,0.0,0.36379406,0.0077083996,0.39601842,0.0,0.5723757,0.4276243,0.3413979,0.6586021,0.7865943,0.0,1.0
1138,1,-3.639945725863026,0.3179123194605773,-1.3329743948778632,0.0,0.36379406,0.0077083996,0.39601842,0.0,0.5723757,0.4276243,0.3413979,0.6586021,0.7865943,0.0,1.0
1155,1,-1.236614280145211,-0.4788521540958443,-0.8462836947964112,0.029211542,0.5997079,0.44143704,0.3270232,0.0,0.5723757,0.4276243,0.4525273,0.5474727,0.9929358,0.0,1.0
1172,1,-3.4377291005562265,-0.600128562381447,-1.3541307324776544,0.0,0.3437756,0.07270665,0.092521794,0.0,0.5723757,0.4276243,0.19158916,0.8084108,0.5084341,0.0,1.0
1177,1,-1.8404661076092927,-1.289770495434868,-1.0879289517680797,0.0,0.52871263,0.33861408,0.0,0.0,0.5723757,0.4276243,0.09236788,0.9076321,0.32420322,0.0,1.0
1215,1,-1.4209336004556306,0.7156083784150484,-0.7221573875824815,0.011264081,0.589597,0.42686987,0.76764697,0.0,0.5723757,0.4276243,0.59268826,0.40731177,0.75669205,0.0,1.0
1219,1,-3.3387478526747545,-0.4108605200875161,-1.3060521964325476,0.0,0.35679933,0.09147039,0.1721357,0.0,0.5723757,0.4276243,0.24033573,0.75966424,0.5989452,0.0,1.0
1247,1,-1.1850437549627852,-0.6482276954381899,-0.8836624372571024,0.053972878,0.61365753,0.42676273,0.23742841,0.0,0.5723757,0.4276243,0.42805484,0.5719452,0.94749606,0.0,1.0
1253,1,-1.4514697619778707,-0.0204053175475839,-0.8271534643988558,0.0,0.5832512,0.4177273,0.5062813,0.0,0.5723757,0.4276243,0.51002234,0.4899777,0.91018355,0.0,1.0
1268,1,-1.1372326475308168,-0.4593173059133705,-0.823995804599454,0.044779338,0.6084782,0.45407274,0.3270232,0.0,0.5723757,0.4276243,0.46160072,0.5383993,1.0,0.0,1.0
1277,1,-1.4975457075559584,-0.8132863099950542,-0.9454108099367652,0.0,0.5723989,0.40209204,0.2099701,0.0,0.0,1.0,0.3765063,0.6234937,0.85178244,0.0,1.0
1279,1,-1.677562154444021,-1.2233907366817651,-1.0418136694351496,0.0,0.548265,0.36732146,0.040941544,0.0,0.5723757,0.4276243,0.25731495,0.7426851,0.63047165,0.0,1.0
1296,1,-1.5484816417675404,-0.7826665458042261,-0.952736840740538,0.0,0.5665669,0.39368963,0.21609163,0.0,0.5723757,0.4276243,0.37442297,0.62557703,0.8479141,0.0,1.0
1303,1,-1.3653821190189612,-0.7544073622213513,-0.908806487904636,0.006818949,0.58709276,0.42326194,0.23742841,0.0,0.5723757,0.4276243,0.40157267,0.5984273,0.89832485,0.0,1.0
1305,1,-1.7490032472654704,-0.4260688199391718,-0.9494647580034832,0.0,0.545212,0.3629229,0.3270232,0.0,0.5723757,0.4276243,0.40363085,0.59636915,0.9021464,0.0,1.0
1312,1,-1.0475222520563554,-0.3405388134894393,-0.7902782570110547,0.05973006,0.6169009,0.4662076,0.363236,0.0,0.5723757,0.4276243,0.48503467,0.51496536,0.9565798,0.0,1.0
1315,1,-2.2139259203846224,-0.7139776499050179,-1.1021497858184433,0.0,0.49373037,0.27481744,0.1721357,0.0,0.5723757,0.4276243,0.29406837,0.7059316,0.69871426,0.0,1.0
1335,1,-2.228001688587827,0.0879388659415697,-0.9970390302547096,0.0,0.4980343,0.27971804,0.46550733,0.0,0.5723757,0.4276243,0.42466465,0.5753353,0.9412013,0.0,1.0
1338,1,-1.3789966347946887,-1.061202619234439,-0.95475393639702,0.0034644725,0.58520293,0.4177273,0.12649684,0.0,0.5723757,0.4276243,0.34679523,0.6532048,0.79661584,0.0,1.0
1349,1,-3.084377489982972,-0.4657747607990999,-1.279220388160483,0.0,0.40159008,0.118723206,0.1721357,0.0,0.5723757,0.4276243,0.25094774,0.7490523,0.61864924,0.0,1.0
1361,1,-1.548267964137418,-0.479847017509898,-0.9135232248846143,0.0,0.56996906,0.39531362,0.3270232,0.0,0.5723757,0.4276243,0.4249871,0.5750129,0.9418,0.0,1.0
1413,1,-2.402765958786014,0.1914100299757427,-1.0139134132202867,0.0,0.47250512,0.25662693,0.48793858,0.0,0.5723757,0.4276243,0.41770923,0.58229077,0.9282867,0.0,1.0
1422,1,-2.867070251031658,-0.3183306742681295,-1.2559904617957942,0.0,0.4581554,0.1261725,0.23742841,0.0,0.5723757,0.4276243,0.3058902,0.6941098,0.7206647,0.0,1.0
1428,1,-1.5120914839945316,-0.90978421273937,-0.9654837622846034,0.0,0.5723989,0.39617547,0.1721357,0.0,0.5723757,0.4276243,0.3565419,0.6434581,0.8147131,0.0,1.0
1429,1,-1.3127276288490968,-0.4938132913881644,-0.8633533131110609,0.017288644,0.592991,0.43175974,0.3270232,0.0,0.0,1.0,0.44733593,0.5526641,0.9832966,0.0,1.0
1448,1,-2.6013761658844605,-0.611563114841133,-1.169562948913519,0.0,0.44454023,0.21374263,0.1721357,0.0,0.5723757,0.4276243,0.26690856,0.7330914,0.6482848,0.0,1.0
1455,1,-1.9275913017971709,-0.1894947707519793,-0.9575721595138248,0.0,0.52564234,0.33472824,0.39601842,0.0,0.0,1.0,0.41685522,0.5831448,0.926701,0.0,1.0
1456,1,-1.1793991946889473,-0.2922664619659231,-0.8140999795076602,0.04284059,0.607386,0.4465824,0.38549075,0.0,0.5723757,0.4276243,0.47989053,0.5201095,0.96613127,0.0,1.0
1458,1,-1.3950515439852988,0.3645873552602556,-0.7765090430838161,0.021202344,0.59519583,0.4177273,0.62761647,0.0,0.5723757,0.4276243,0.56099707,0.4390029,0.8155352,0.0,1.0
1479,1,-3.3160659396733383,-0.1697855395633798,-1.2854616335351383,0.0,0.3723827,0.085949704,0.2589939,0.0,0.5723757,0.4276243,0.2871098,0.7128902,0.6857938,0.0,1.0
1492,1,-1.119640013946469,0.0611881269648221,-0.7530429168702218,0.053972878,0.61365753,0.45801958,0.5095814,0.0,0.0,1.0,0.5435159,0.45648405,0.8479936,0.0,1.0
1508,1,-2.4793892149867127,-0.8096044754571894,-1.1718036922793371,0.0,0.45949253,0.23073027,0.11093158,0.0,0.5723757,0.4276243,0.2411406,0.7588594,0.60043967,0.0,1.0
1510,1,-1.595334247956096,-1.3528772614564095,-1.047666191969834,0.0,0.56154674,0.37549466,0.0,0.0,0.5723757,0.4276243,0.12006616,0.87993383,0.3756325,0.0,1.0
1515,1,-2.04700404870306,-0.9283082476887552,-1.0903337287597417,0.0,0.50991404,0.30348638,0.11093158,0.0,0.5723757,0.4276243,0.27260566,0.72739434,0.658863,0.0,1.0
1528,1,-1.7599929639824148,-1.3120694441520384,-1.072474258882338,0.0,0.53788745,0.35237023,0.0,0.0,0.5723757,0.4276243,0.099560745,0.90043926,0.3375587,0.0,1.0
1541,1,-3.617619330124372,0.3153874333216344,-1.3338647162058617,0.0,0.3700526,0.0077083996,0.39601842,0.0,0.5723757,0.4276243,0.34286407,0.65713596,0.78931653,0.0,1.0
1546,1,-1.408912977544024,-0.7629639388009607,-0.9185689406462884,0.0,0.5832512,0.4177273,0.23742841,0.0,0.5723757,0.4276243,0.3985125,0.60148746,0.89264286,0.0,1.0
1580,1,-3.2389468027339268,-0.2021237405036597,-1.2551402325973002,0.0,0.3700526,0.1105648,0.2589939,0.0,0.5723757,0.4276243,0.28639624,0.71360373,0.6844689,0.0,1.0
1598,1,-2.315851050880067,-0.0628132112469403,-1.059139767329966,0.0,0.50073993,0.24845606,0.39601842,0.0,0.5723757,0.4276243,0.39846843,0.60153157,0.892561,0.0,1.0
1623,1,-1.380545879736172,-0.9963494687446364,-0.944334842048119,0.0023222235,0.58455944,0.41961214,0.15187313,0.0,0.5723757,0.4276243,0.35441256,0.64558744,0.8107594,0.0,1.0
1626,1,-2.971516388947196,-0.8682923276682193,-1.2854308076272976,0.0,0.39723784,0.14973152,0.040941544,0.0,0.5723757,0.4276243,0.17079909,0.8292009,0.4698318,0.0,1.0
1675,1,-1.3705609794276072,-0.6780192402857308,-0.905584089127272,0.011132091,0.5895226,0.41832078,0.2589939,0.0,0.5723757,0.4276243,0.41594076,0.58405924,0.92500305,0.0,1.0
1676,1,-2.0164598110216536,0.0690250200899631,-0.9424528019857088,0.0,0.516861,0.32207668,0.48214337,0.0,0.5723757,0.4276243,0.44428143,0.5557186,0.97762513,0.0,1.0
1678,1,-2.413584904436945,-0.0247427891469114,-1.0934483546298472,0.0,0.50073993,0.2202963,0.39601842,0.0,0.5723757,0.4276243,0.39846843,0.60153157,0.892561,0.0,1.0
1681,1,-1.942351398025287,-0.3621762941601073,-1.0011849774222343,0.0,0.53362906,0.3191196,0.3270232,0.0,0.5723757,0.4276243,0.394616,0.605384,0.8854079,0.0,1.0
1699,1,-3.33157738983274,0.4474449278385625,-1.336635547079509,0.0,0.46027437,0.0,0.4532368,0.0,0.5723757,0.4276243,0.3959266,0.6040734,0.8878414,0.0,1.0
1713,1,-1.3327683389253242,-0.9572435700535132,-0.9296249298463672,0.010070199,0.58892435,0.42590085,0.16251183,0.0,0.5723757,0.4276243,0.36023435,0.6397656,0.8215692,0.0,1.0
1744,1,-3.499427311379063,0.2509167911239489,-1.266310890537775,0.0,0.3513629,0.060972907,0.39601842,0.0,0.5723757,0.4276243,0.33930573,0.66069424,0.78270954,0.0,1.0
1748,1,-2.1259192618535536,0.0677272209154828,-0.9888535130624164,0.0,0.5178613,0.28875157,0.46550733,0.0,0.5723757,0.4276243,0.43935016,0.5606499,0.96846884,0.0,1.0
1789,1,-2.1994125144836763,0.0740072557486641,-0.9830503111662908,0.0,0.49519986,0.29086873,0.46550733,0.0,0.5723757,0.4276243,0.42332572,0.5766743,0.9387152,0.0,1.0
1820,1,-1.493168448653769,-0.7398418126296258,-0.9344319913714316,0.0,0.5734171,0.403559,0.23742841,0.0,0.0,1.0,0.39048582,0.6095142,0.87773913,0.0,1.0
1838,1,-3.372690612740413,-0.3983752799160711,-1.3169259539574638,0.0,0.35605246,0.082458235,0.1721357,0.0,0.5723757,0.4276243,0.23991692,0.7600831,0.5981676,0.0,1.0
1849,1,-1.1749863769214954,-0.3542352668497288,-0.8173369562796521,0.03986409,0.60570914,0.45008326,0.36730263,0.0,0.5723757,0.4276243,0.47467712,0.5253229,0.9758114,0.0,1.0
1858,1,-2.295949669747758,-0.2759709238197506,-1.0524402142129612,0.0,0.48137376,0.27094898,0.3270232,0.0,0.5723757,0.4276243,0.3579205,0.6420795,0.8172729,0.0,1.0
1898,1,-2.8195321645624327,0.49488708756471,-1.0656973295931724,0.0,0.4245248,0.18904479,0.5577273,0.0,0.5723757,0.4276243,0.42063335,0.5793666,0.9337161,0.0,1.0
1910,1,-1.4340162259001477,-0.3249460355150438,-0.8646450966726004,0.0,0.5832512,0.4177273,0.39601842,0.0,0.5723757,0.4276243,0.46626684,0.5337331,0.9914273,0.0,1.0
1921,1,-1.7765748490932898,-0.4185023863930588,-0.9546557422476004,0.0,0.5419939,0.3582865,0.3270232,0.0,0.5723757,0.4276243,0.40131447,0.5986855,0.89784545,0.0,1.0
1927,1,-1.8695484859982383,-0.392987750766562,-0.9721601816161048,0.0,0.53114223,0.34265217,0.3270232,0.0,0.5723757,0.4276243,0.3926479,0.6073521,0.8817536,0.0,1.0
1982,1,-2.23766300050327,0.5251999442952386,-0.9303002984874816,0.0,0.49373037,0.28875157,0.62761647,0.0,0.5723757,0.4276243,0.47744,0.52256,0.9706813,0.0,1.0
1989,1,-2.2619709904305005,-0.0689064929117003,-1.061288370603581,0.0,0.5158436,0.24845606,0.39601842,0.0,0.5723757,0.4276243,0.4092486,0.5907514,0.9125773,0.0,1.0
2022,1,-1.864324297719952,-0.8416475209934695,-1.0320166211538102,0.0,0.52871263,0.33915168,0.16251183,0.0,0.5723757,0.4276243,0.3090883,0.6909117,0.7266028,0.0,1.0
2023,1,-1.3950515439852988,0.3645873552602556,-0.7765090430838161,0.021202344,0.59519583,0.4177273,0.62761647,0.0,0.5723757,0.4276243,0.56099707,0.4390029,0.8155352,0.0,1.0
2025,1,-3.333593258059785,-0.8802280499508222,-1.368741349615021,0.0,0.35422072,0.08775528,0.0,0.0,0.5723757,0.4276243,0.01247367,0.98752636,0.17585818,0.0,1.0
2026,1,-1.6758686734560977,-0.318755183597546,-0.9189767275261584,0.0,0.5550104,0.37605414,0.3737363,0.0,0.5723757,0.4276243,0.43017533,0.56982464,0.95143336,0.0,1.0
2036,1,-2.068252748341242,-0.92590523791436,-1.0894863832812527,0.0,0.5039576,0.30348638,0.11093158,0.0,0.5723757,0.4276243,0.26699674,0.73300326,0.6484485,0.0,1.0
2091,1,-0.9848227574016616,0.1327780244156023,-0.7357942037598927,0.08952444,0.63368595,0.46017763,0.5062813,0.0,0.5723757,0.4276243,0.5599516,0.44004837,0.8174764,0.0,1.0
2107,1,-1.636645787827416,-0.5849500495355557,-0.9590760872630144,0.0,0.5661276,0.37150538,0.27675432,0.0,0.5723757,0.4276243,0.40136108,0.59863895,0.89793193,0.0,1.0
2108,1,-3.2152385204670924,-0.1527172703033756,-1.2548991564519385,0.0,0.38088575,0.10707096,0.27675432,0.0,0.5723757,0.4276243,0.29619265,0.70380735,0.7026586,0.0,1.0
2124,1,-1.4417439498519984,-0.5098967104035306,-0.8923130727935625,0.0,0.5815744,0.41407752,0.3270232,0.0,0.5723757,0.4276243,0.43580568,0.5641943,0.9618876,0.0,1.0
2140,1,-1.3765830783733162,-0.4531637507559019,-0.8714697754734321,0.008457079,0.5880156,0.42326194,0.34510246,0.0,0.5723757,0.4276243,0.45098808,0.5490119,0.9900778,0.0,1.0
2141,1,-1.982963104928288,-0.6800719571209602,-1.0368045312737584,0.0,0.515744,0.3204629,0.2099701,0.0,0.5723757,0.4276243,0.32926872,0.67073125,0.7640732,0.0,1.0
2165,1,-1.259363933557393,-0.5589817104885784,-0.8615576134235858,0.024976246,0.59732187,0.43799943,0.29993546,0.0,0.5723757,0.4276243,0.4381882,0.5618118,0.9663114,0.0,1.0
2216,1,-3.556127721331636,-0.5123283362184381,-1.3770533136295475,0.0,0.33563134,0.047803514,0.11093158,0.0,0.5723757,0.4276243,0.20388524,0.79611474,0.5312651,0.0,1.0
2227,1,-1.6857268038189777,-1.0809285919605225,-1.0242753304620718,0.0,0.548265,0.36732146,0.092521794,0.0,0.5723757,0.4276243,0.28908294,0.71091706,0.6894575,0.0,1.0
2230,1,-3.382407107901649,-0.8586705803892841,-1.3894729927544618,0.0,0.35679933,0.07104027,0.0,0.0,0.5723757,0.4276243,0.013081419,0.98691857,0.17698663,0.0,1.0
2240,1,-2.0580068673240794,-0.3383173739683329,-1.011816259497089,0.0,0.5121392,0.30788448,0.3270232,0.0,0.5723757,0.4276243,0.3782943,0.6217057,0.8551023,0.0,1.0
