value,count,share_within_cluster
NCR,656,0.49434815373021856
Region IV-A,113,0.08515448379804069
Region III,91,0.06857573474001508
Region VII,84,0.06330067822155237
Region IX,72,0.05425772418990203
Region X,53,0.039939713639788994
Region VI,52,0.03918613413715147
Region XI,42,0.031650339110776186
Region I,38,0.028636021100226075
Region V,33,0.024868123587038434
