value,count,share_within_cluster
NCR,25,0.7352941176470589
Region I,4,0.11764705882352941
Region VI,2,0.058823529411764705
Region III,1,0.029411764705882353
Region IV-A,1,0.029411764705882353
Region XI,1,0.029411764705882353
