value,count,share_within_cluster
Medical Supplies,2602,0.04380766381574517
Drugs and Medicines,1716,0.02889083439962287
Medicine,902,0.01518620782544279
Medicines,837,0.014091858037578288
medical supplies,701,0.011802141558354098
MEDICAL SUPPLIES,654,0.01101084248097515
Medical Supplies and Laboratory Instrument,534,0.008990504411071453
Laboratory Supplies and Equipment,504,0.008485419893595528
Laboratory Supplies,496,0.008350730688935281
DRM,321,0.00540440433699239
