value,count,share_within_cluster
MMJS PHARMACY AND MEDICAL SUPPLIES,154,0.07247058823529412
CSP MARKETING AND PHARMACY,70,0.03294117647058824
"PHIL PHARMAWEALTH, INC.",65,0.03058823529411765
GBTU CONSTRUCTION AND SUPPLIES,64,0.03011764705882353
GY TRADING,64,0.03011764705882353
RPB COMMERCIALS,59,0.02776470588235294
MAGA CONSTRUCTION AND SUPPLIES INC.,59,0.02776470588235294
M & M ANASTACIO TRADING,51,0.024
JRA MEDICAL SUPPLIES,44,0.020705882352941178
JNK MEDICAL SALES,42,0.01976470588235294
