value,count,share_within_cluster
Metro Manila,20,0.5882352941176471
Bohol,3,0.08823529411764706
Davao Del Norte,2,0.058823529411764705
Capiz,1,0.029411764705882353
Ilocos Norte,1,0.029411764705882353
Zambales,1,0.029411764705882353
La Union,1,0.029411764705882353
Benguet,1,0.029411764705882353
Camarines Sur,1,0.029411764705882353
Davao Del Sur,1,0.029411764705882353
