value,count,share_within_cluster
Public Bidding,635,0.47852298417483047
Negotiated Procurement - Small Value Procurement (Sec. 53.9),568,0.42803315749811605
Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),92,0.0693293142426526
Shopping,14,0.010550113036925395
Negotiated Procurement - Two Failed Biddings (Sec. 53.1),10,0.007535795026375283
Negotiated Procurement - Agency to Agency (Sec. 53.5),4,0.003014318010550113
Negotiated Procurement - Emergency Cases (Sec. 53.2),2,0.0015071590052750565
Direct Contracting (Sec. 50),2,0.0015071590052750565
