value,count,share_within_cluster
NCR,295,0.22230595327807084
Region IX,146,0.11002260738507913
Region VI,139,0.10474755086661643
Region III,113,0.08515448379804069
Region IV-A,107,0.08063300678221552
Region VII,93,0.07008289374529013
Region I,85,0.0640542577241899
CAR,77,0.058025621703089676
Region V,57,0.04295403165033911
Region X,52,0.03918613413715147
