value,count,share_within_cluster
Lot,1293,0.6084705882352941
Lump Sum,556,0.2616470588235294
Unit,93,0.04376470588235294
Box,77,0.03623529411764706
Piece,37,0.017411764705882352
Set,25,0.011764705882352941
Bottle,14,0.006588235294117647
Gallon,10,0.004705882352941176
Pack,8,0.0037647058823529413
Roll,2,0.0009411764705882353
