value,count,share_within_cluster
Cotabato,713,0.3355294117647059
Agusan Del Sur,415,0.1952941176470588
Leyte,315,0.14823529411764705
Metro Manila,141,0.06635294117647059
Isabela,67,0.03152941176470588
Romblon,62,0.029176470588235293
Zamboanga Del Sur,48,0.02258823529411765
Negros Oriental,37,0.017411764705882352
Cebu,35,0.01647058823529412
Ilocos Norte,33,0.015529411764705882
