value,count,share_within_cluster
Metro Manila,36597,0.22439619598874247
Bataan,6610,0.0405295203291414
Cebu,6238,0.0382485851457162
Iloilo,5619,0.03445315805286619
Batangas,5091,0.03121570166348848
Negros Occidental,4374,0.02681938304382216
Leyte,4013,0.024605894868508994
Benguet,3975,0.024372896113212868
Pampanga,3861,0.0236738998473245
Albay,3518,0.02157077950346739
