value,count,share_within_cluster
NCR,95231,0.45587101900918625
Region IV-A,17201,0.08234122710017759
Region III,14044,0.06722866074035778
Region VII,12253,0.058655139565052965
Region XI,8596,0.041149072039598084
Region VI,8275,0.03961244429126037
Region I,8221,0.03935394616537178
Region V,7223,0.034576517838764184
Region VIII,6096,0.029181566211422746
Region X,5929,0.028382136822100633
