value,count,share_within_cluster
NCR,36600,0.2244145906273185
Region III,17003,0.10425467990263104
Region IV-A,13756,0.08434554941719653
Region VII,12479,0.0765155649300084
Region VI,11544,0.07078256924048537
Region I,9797,0.06007075804305572
Region V,8824,0.054104763598236565
Region VIII,8632,0.052927506729371944
Region IV-B,6242,0.03827311133048421
CAR,6013,0.036868987252515466
