value,count,share_within_cluster
NCR,56232,0.6338714040941473
Region III,4957,0.05587744611777437
Region VII,4893,0.05515601046081703
Region IV-A,3577,0.04032148976463162
Region XI,3427,0.03863062494363784
Region X,3175,0.03578997204436829
Region VI,2869,0.03234060780954098
Region I,1656,0.018667147623771304
Region V,1607,0.01811479844891334
Region II,1446,0.016299936874380017
