value,count,share_within_cluster
Metro Manila,56226,0.6338037695013076
Cebu,4492,0.05063576517269366
Pampanga,3195,0.03601542068716746
Davao Del Sur,3119,0.03515871584453062
Misamis Oriental,2960,0.03336639913427721
Iloilo,2238,0.02522770312922716
Rizal,1816,0.020470736766164666
Cagayan,1038,0.01170078456127694
Negros Occidental,1007,0.011351339164938226
Leyte,983,0.011080800793579223
