value,count,share_within_cluster
Metro Manila,44496,0.49820852740953064
Pampanga,3818,0.04274901469007524
Cebu,3793,0.04246909709781441
Davao Del Sur,3512,0.03932282336080258
Misamis Oriental,2414,0.027028842708706556
Iloilo,1987,0.02224785023289144
Batangas,1951,0.02184476890003583
Pangasinan,1874,0.020982622715872448
Leyte,1595,0.01785874238624149
Rizal,1517,0.016985399498387673
