row_index,cluster_id,PC1,PC2,PC3,log1p_Approved_Budget_of_the_Contract,log1p_Item_Budget,log1p_Contract_Amount,log1p_Quantity,award_decision_lag_days,high_risk_shortage,low_risk_shortage,overstocking,understocking,normal_inventory,unequal_supply_regions,equal_supply_regions
103,5,0.7429988087470695,0.9769971767913052,-0.2700623943225353,0.35699955,0.78437155,0.69185203,0.6975561,0.0,0.5723757,0.4276243,0.88483447,0.11516552,0.2142442,0.0,1.0
112,5,0.64672792789857,0.2781398974754774,-0.371911545267179,0.3276643,0.76784515,0.6836781,0.46550733,0.0,0.5723757,0.4276243,0.78411555,0.21588445,0.4012559,0.0,1.0
141,5,-0.802816555002061,0.6836378565188457,-0.6141808223078475,0.11410342,0.6475328,0.4963072,0.7024802,0.0,0.5723757,0.4276243,0.6393628,0.36063722,0.67002827,0.0,1.0
143,5,-0.489925818530246,0.7997031824904381,-0.5266623247339192,0.15622516,0.6712627,0.5445284,0.7322351,0.0,0.5723757,0.4276243,0.686271,0.313729,0.58293056,0.0,1.0
167,5,-0.7926365957711421,0.6433404856685376,-0.6075725103491921,0.107946694,0.64406437,0.5053429,0.6975561,0.0,0.5723757,0.4276243,0.6302749,0.3697251,0.6869024,0.0,1.0
185,5,-0.3709111808971801,0.4637269092850493,-0.5931985312608631,0.20476319,0.6986072,0.52097887,0.5577273,0.0,0.5723757,0.4276243,0.69442934,0.30557066,0.56778246,0.0,1.0
194,5,0.3707442278414377,0.3377758885055429,-0.4184936956635035,0.28544345,0.74405944,0.6494093,0.5062813,0.0,0.5723757,0.4276243,0.7619135,0.23808652,0.44248003,0.0,1.0
199,5,0.530996934335653,0.708172785600218,-0.336990854496657,0.31355503,0.7598965,0.67222625,0.62761647,0.0,0.5723757,0.4276243,0.8272362,0.17276381,0.3211909,0.0,1.0
204,5,0.5567209648889079,0.91321239381114,-0.3054681270605207,0.32019493,0.7636372,0.676027,0.69805944,0.0,0.5723757,0.4276243,0.85396963,0.14603038,0.2715531,0.0,1.0
205,5,-0.6702746911615266,1.729292082610854,-0.8114201758856113,0.41210452,0.8154156,0.22794485,0.6959282,0.0,0.0,1.0,0.9200235,0.07997649,0.14890634,0.0,1.0
209,5,-0.0751152717652987,0.3994018015866253,-0.4984162904934143,0.21692623,0.7054594,0.59379685,0.55972284,0.0,0.5723757,0.4276243,0.71061,0.28939006,0.5377388,0.0,1.0
212,5,0.782646854770963,0.5624330673906177,-0.3067992229640972,0.35124218,0.78112805,0.70281523,0.5577273,0.0,0.5723757,0.4276243,0.83876896,0.16123106,0.29977724,0.0,1.0
218,5,0.4430529321899749,0.5067207944775706,-0.3814741924539114,0.29814398,0.7512145,0.65971774,0.5616798,0.0,0.5723757,0.4276243,0.7981498,0.20185015,0.37519747,0.0,1.0
222,5,-0.7748495543776517,1.076832616194621,-0.5478461904038817,0.11607845,0.6486455,0.5090357,0.8493899,0.0,0.5723757,0.4276243,0.6673117,0.33268827,0.61813354,0.0,1.0
226,5,0.5266175796095495,0.2545305959040969,-0.3988481371125443,0.30884945,0.75724554,0.6684069,0.46550733,0.0,0.5723757,0.4276243,0.7678461,0.23215388,0.43146446,0.0,1.0
248,5,-0.72792343648715,0.3305733343013314,-0.6368203565604138,0.11519425,0.64814734,0.51122546,0.581022,0.0,0.0,1.0,0.6060184,0.39398158,0.731941,0.0,1.0
253,5,0.2728450317517356,0.7092390610919239,-0.3880729879788222,0.27368924,0.7374376,0.6396542,0.64600945,0.0,0.5723757,0.4276243,0.7968519,0.20314816,0.37760755,0.0,1.0
254,5,0.435172145434106,0.5454578234284613,-0.3778252013691743,0.2972671,0.7507205,0.65900606,0.57610345,0.0,0.5723757,0.4276243,0.799143,0.20085697,0.37335336,0.0,1.0
264,5,0.568401924345764,0.4960544803138289,-0.3716225864060962,0.32742098,0.76770806,0.66454095,0.5352459,0.0,0.5723757,0.4276243,0.807615,0.192385,0.3576229,0.0,1.0
266,5,0.6015576326967932,0.3679137384817377,-0.3688387891848584,0.321509,0.7643775,0.6785971,0.500766,0.0,0.0,1.0,0.7895551,0.21044493,0.391156,0.0,1.0
282,5,-0.4750898482934365,0.2416634360172795,-0.5987539326362917,0.15356925,0.6697664,0.54237276,0.5313963,0.0,0.5723757,0.4276243,0.62525547,0.37474456,0.6962223,0.0,1.0
294,5,0.1611989300340664,0.4395873152796612,-0.446414701688987,0.25400123,0.7263461,0.62367433,0.55732334,0.0,0.5723757,0.4276243,0.7414912,0.2585088,0.48039946,0.0,1.0
299,5,0.520681779677566,1.1278530039906849,-0.2826068456192573,0.31568295,0.7610953,0.67395335,0.7786003,0.0,0.5723757,0.4276243,0.8651629,0.13483708,0.25076973,0.0,1.0
300,5,0.4168533537104933,0.5990608259428836,-0.3771253998584612,0.2970291,0.7505864,0.6547724,0.59364146,0.0,0.5723757,0.4276243,0.8009065,0.19909355,0.3700791,0.0,1.0
302,5,0.6621320980725011,0.5900699134090704,-0.3269259112101503,0.33281958,0.77074945,0.68786246,0.57610345,0.0,0.0,1.0,0.82957274,0.17042728,0.3168525,0.0,1.0
304,5,-0.3414489075753819,0.714892018701882,-0.4767380117596416,0.15493265,0.6705345,0.58826303,0.72403646,0.0,0.5723757,0.4276243,0.68442506,0.3155749,0.586358,0.0,1.0
305,5,-0.5145471521275039,0.6169152117902921,-0.5561086119453924,0.15078853,0.6681999,0.5401158,0.6685244,0.0,0.5723757,0.4276243,0.66612774,0.3338723,0.620332,0.0,1.0
321,5,-0.2959441285890608,0.2114173554022284,-0.5776004973696487,0.18858096,0.68949074,0.55646354,0.49752587,0.0,0.5723757,0.4276243,0.6554855,0.34451452,0.64009213,0.0,1.0
328,5,-0.18001185688791,0.199906700976677,-0.5459903803228373,0.19890656,0.6953078,0.57917106,0.49567986,0.0,0.5723757,0.4276243,0.66466975,0.33533025,0.6230391,0.0,1.0
339,5,-0.0405281174719222,0.595831760909559,-0.4651642365509531,0.22402765,0.7094601,0.59956074,0.62761647,0.0,0.5723757,0.4276243,0.7363924,0.2636076,0.48986676,0.0,1.0
362,5,0.35644726068514,0.3279001815626075,-0.4228365728954532,0.28327855,0.7428399,0.64739066,0.50356126,0.0,0.5723757,0.4276243,0.75665784,0.24334213,0.45223847,0.0,1.0
366,5,-0.2084752245724694,0.8885402735626342,-0.4646731580821242,0.20476319,0.6986072,0.5760248,0.7384808,0.0,0.5723757,0.4276243,0.7450426,0.2549574,0.47380534,0.0,1.0
370,5,-0.4734627442050395,0.3668531971819959,-0.58160062212058,0.15493265,0.6705345,0.5434794,0.57610345,0.0,0.5723757,0.4276243,0.64469147,0.35530853,0.66013414,0.0,1.0
377,5,0.4270181379109715,0.6877342821557513,-0.360309721969851,0.2972671,0.7507205,0.65900606,0.62761647,0.0,0.5723757,0.4276243,0.81345254,0.18654746,0.3467839,0.0,1.0
393,5,-0.591397607752151,1.1366900336121872,-0.5014303349076686,0.14349866,0.664093,0.5341989,0.8600275,0.0,0.5723757,0.4276243,0.6967476,0.3032524,0.563478,0.0,1.0
404,5,0.6047869496158905,0.3837801606345682,-0.3660060314586555,0.3221054,0.76471347,0.6791662,0.5062813,0.0,0.5723757,0.4276243,0.7944794,0.20552059,0.3820126,0.0,1.0
409,5,0.513148113299303,0.4091081526452006,-0.3807304000141563,0.30813527,0.7568432,0.66782725,0.5217986,0.0,0.5723757,0.4276243,0.7888547,0.21114525,0.39245635,0.0,1.0
412,5,-0.5692449224298546,0.7501554848011782,-0.5490161265937202,0.14349866,0.664093,0.5341989,0.7200777,0.0,0.5723757,0.4276243,0.67107475,0.32892525,0.6111465,0.0,1.0
416,5,0.4459088431766983,0.3581168958039402,-0.4008885119675003,0.2972671,0.7507205,0.65900606,0.50827426,0.0,0.5723757,0.4276243,0.77752286,0.22247711,0.41349697,0.0,1.0
446,5,0.453687318408717,0.357534066531345,-0.4006396792102004,0.2993595,0.75189924,0.65900606,0.5062813,0.0,0.5723757,0.4276243,0.7765807,0.22341928,0.41524637,0.0,1.0
460,5,0.4404665120827781,0.9578767525383404,-0.6420457156287944,0.5380154,0.88634914,0.40490395,0.39601842,0.0,0.5723757,0.4276243,0.8810274,0.11897261,0.22131309,0.0,1.0
470,5,0.6596720701141536,0.6329940909120687,-0.321641568645596,0.33281958,0.77074945,0.68786246,0.5916447,0.0,0.5723757,0.4276243,0.833143,0.16685699,0.31022328,0.0,1.0
494,5,0.8388815428790831,0.9449420032904025,-0.2442465853434046,0.36334878,0.7879484,0.71264166,0.69071925,0.0,0.5723757,0.4276243,0.8860544,0.1139456,0.21197912,0.0,1.0
496,5,-0.3544448004131024,0.3355240014741058,-0.5622664551182864,0.17309059,0.680764,0.5582174,0.5565107,0.0,0.5723757,0.4276243,0.65223134,0.34776866,0.6461343,0.0,1.0
529,5,-0.3015972049132384,0.2056179531974337,-0.5692766972912621,0.18012352,0.6847261,0.5639257,0.5062813,0.0,0.5723757,0.4276243,0.64624643,0.35375357,0.65724695,0.0,1.0
535,5,0.3996319456135621,0.5390237609179365,-0.3859149946167886,0.29184735,0.7476672,0.6543358,0.57610345,0.0,0.5723757,0.4276243,0.7927639,0.20723614,0.385198,0.0,1.0
538,5,-0.636652228087802,0.1574475132063059,-0.6482442453725368,0.13236615,0.65782136,0.51646703,0.5062813,0.0,0.5723757,0.4276243,0.5963228,0.40367723,0.74994355,0.0,1.0
548,5,-0.2974773225011052,0.3717830582551733,-0.5461212015756298,0.18223682,0.68591666,0.565641,0.5654834,0.0,0.5723757,0.4276243,0.67765546,0.32234457,0.5989277,0.0,1.0
554,5,0.1445824100900393,0.1794362958252092,-0.4845254308735805,0.24900497,0.72353137,0.61983377,0.46550733,0.0,0.5723757,0.4276243,0.705707,0.294293,0.5468424,0.0,1.0
570,5,0.3928676967942102,0.6653815011419477,-0.3700711954728865,0.29177874,0.7476285,0.6545514,0.62201685,0.0,0.5723757,0.4276243,0.8023008,0.19769919,0.3674901,0.0,1.0
571,5,0.2291990197578852,1.3202903570444977,-0.3222226318969245,0.2780026,0.73986757,0.6324067,0.8600275,0.0,0.5723757,0.4276243,0.8453421,0.15465792,0.2875724,0.0,1.0
573,5,-0.1718377820229994,0.2311239431459633,-0.5401761655300413,0.20044987,0.69617724,0.5804237,0.5062813,0.0,0.5723757,0.4276243,0.67215985,0.32784012,0.6091317,0.0,1.0
605,5,0.7197215602427098,0.4063722042467476,-0.3402301420980816,0.34010953,0.7748563,0.69377935,0.5062813,0.0,0.5723757,0.4276243,0.80983126,0.19016875,0.35350785,0.0,1.0
606,5,-0.0923903872048883,0.2467404763141124,-0.5223588281184058,0.21289505,0.70318836,0.5905249,0.5062813,0.0,0.5723757,0.4276243,0.6842053,0.31579474,0.5867661,0.0,1.0
618,5,0.2734544076745521,0.2047677994666909,-0.4556238818975676,0.2691923,0.73490417,0.63621897,0.46550733,0.0,0.5723757,0.4276243,0.7308641,0.26913592,0.50013155,0.0,1.0
620,5,0.6829666491567737,1.047695942949067,-0.2612775674134066,0.34010953,0.7748563,0.69377935,0.7384808,0.0,0.5723757,0.4276243,0.8781423,0.12185769,0.22667001,0.0,1.0
624,5,0.0855601416052767,0.2304866293411206,-0.4893387685044949,0.24031553,0.7186361,0.6127809,0.48793858,0.0,0.5723757,0.4276243,0.7056201,0.2943799,0.54700375,0.0,1.0
652,5,0.7562349182628276,0.7927067856209845,-0.3856793304141494,0.42626306,0.82339203,0.6170818,0.5352459,0.0,0.5723757,0.4276243,0.89072806,0.109271914,0.20330116,0.0,1.0
660,5,0.90233515377193,0.611011896843577,-0.2768678026342526,0.37041867,0.7919314,0.71798927,0.5664123,0.0,0.5723757,0.4276243,0.85741144,0.14258857,0.26516247,0.0,1.0
661,5,0.5146163074084446,0.3561475736889755,-0.392662428710092,0.31165117,0.75882393,0.66353,0.49752587,0.0,0.5723757,0.4276243,0.7805314,0.2194686,0.40791085,0.0,1.0
663,5,0.6255485883750267,0.9731037746727932,-0.404312610929766,0.42016855,0.8199586,0.58826303,0.5916447,0.0,0.5723757,0.4276243,0.89960563,0.10039436,0.1868176,0.0,1.0
665,5,-0.4624105803757509,0.1740078108558662,-0.6053415798423647,0.15493265,0.6705345,0.5434794,0.5062813,0.0,0.5723757,0.4276243,0.6192359,0.38076413,0.70739925,0.0,1.0
675,5,-0.3195312443924539,0.1249895729006531,-0.5836650053985758,0.1766297,0.68275785,0.56108993,0.4786761,0.0,0.5723757,0.4276243,0.6327254,0.36727458,0.6823523,0.0,1.0
679,5,0.8358736366107657,0.7681004838981152,-0.26861750804423,0.3613129,0.7868015,0.71098924,0.62761647,0.0,0.5723757,0.4276243,0.86880183,0.13119814,0.24401307,0.0,1.0
687,5,0.2731306962323646,0.2048938952952516,-0.4557375178780397,0.2691923,0.73490417,0.6361257,0.46550733,0.0,0.5723757,0.4276243,0.7308641,0.26913592,0.50013155,0.0,1.0
701,5,0.2761593611236509,0.3373268711180711,-0.4372665808554053,0.2707881,0.7358032,0.6375142,0.51277703,0.0,0.5723757,0.4276243,0.75205785,0.24794213,0.46077964,0.0,1.0
705,5,-0.1636438240737552,0.5191393180029481,-0.4998322188638531,0.20427603,0.6983327,0.58352923,0.60882264,0.0,0.5723757,0.4276243,0.70923954,0.29076046,0.5402833,0.0,1.0
710,5,0.7995114622163543,0.5884295663897819,-0.3031061895533044,0.35639748,0.78403234,0.7026006,0.56264424,0.0,0.5723757,0.4276243,0.8481529,0.15184714,0.2823535,0.0,1.0
719,5,-0.320038841066424,0.3456849984542679,-0.5540935553925842,0.17851032,0.6838173,0.56261635,0.5577273,0.0,0.5723757,0.4276243,0.66197926,0.33802074,0.6280347,0.0,1.0
728,5,0.4202388491848003,0.6864017716615176,-0.3618301028393972,0.29620516,0.75012225,0.6581441,0.62761647,0.0,0.5723757,0.4276243,0.8102362,0.1897638,0.35275593,0.0,1.0
729,5,0.4073877700521401,0.6170208692954205,-0.3913037101022661,0.30656654,0.75595945,0.64188194,0.5857121,0.0,0.5723757,0.4276243,0.8099824,0.19001761,0.3532272,0.0,1.0
738,5,0.7111304421263352,0.5149461086093813,-0.3273323389801663,0.3397426,0.7746496,0.69348156,0.5457586,0.0,0.5723757,0.4276243,0.8207657,0.1792343,0.3332051,0.0,1.0
745,5,-0.6676177571826416,0.1770124372982419,-0.6455354705729822,0.12317244,0.652642,0.51770097,0.5217986,0.0,0.5723757,0.4276243,0.591338,0.40866202,0.7591992,0.0,1.0
756,5,-0.7383027457014868,0.2638853223971633,-0.6479856537749294,0.11310189,0.6469686,0.50932276,0.5577273,0.0,0.5723757,0.4276243,0.5947376,0.4052624,0.7528869,0.0,1.0
770,5,0.6452358774107781,0.2787210982549159,-0.3724353161260293,0.3276643,0.76784515,0.6832482,0.46550733,0.0,0.5723757,0.4276243,0.78411555,0.21588445,0.4012559,0.0,1.0
796,5,0.317141989315203,0.7398915554265508,-0.3760441847714405,0.2814536,0.74181175,0.6447565,0.6529928,0.0,0.5723757,0.4276243,0.80675787,0.19324215,0.35921443,0.0,1.0
797,5,-0.1660729651799579,0.3759491127933886,-0.5195643079650841,0.20262854,0.6974046,0.58219206,0.5577273,0.0,0.5723757,0.4276243,0.6925072,0.3074928,0.5713514,0.0,1.0
799,5,0.530996934335653,0.708172785600218,-0.336990854496657,0.31355503,0.7598965,0.67222625,0.62761647,0.0,0.5723757,0.4276243,0.8272362,0.17276381,0.3211909,0.0,1.0
800,5,-0.5905988663724622,0.1488106977818523,-0.6340898420005691,0.13485241,0.65922207,0.5271811,0.5062813,0.0,0.5723757,0.4276243,0.59825057,0.40174943,0.7463641,0.0,1.0
804,5,0.2957077896165717,0.3230264364094263,-0.4353218332951046,0.27368924,0.7374376,0.6398689,0.5062813,0.0,0.5723757,0.4276243,0.75039333,0.24960668,0.4638703,0.0,1.0
807,5,0.7043612452297894,1.000500231831469,-0.2633902520144862,0.34300458,0.7764873,0.69612914,0.7200777,0.0,0.5723757,0.4276243,0.87644315,0.12355687,0.229825,0.0,1.0
811,5,0.5001810633921469,0.444118500230067,-0.3785887566796522,0.30643746,0.75588673,0.6664492,0.5352459,0.0,0.5723757,0.4276243,0.79099226,0.20900774,0.38848746,0.0,1.0
814,5,-0.0699633849255629,0.4880667572452435,-0.4881017837414595,0.22044554,0.70744205,0.59297353,0.588425,0.0,0.0,1.0,0.7197558,0.2802442,0.5207571,0.0,1.0
817,5,-0.1994741640560003,0.150460965027375,-0.5957542121731431,0.22437927,0.70965815,0.54481256,0.43926618,0.0,0.5723757,0.4276243,0.67459214,0.32540786,0.6046155,0.0,1.0
827,5,0.415947378146057,0.8809041425346794,-0.3365288186475203,0.2972671,0.7507205,0.65900606,0.6975561,0.0,0.5723757,0.4276243,0.8322462,0.16775382,0.3118885,0.0,1.0
834,5,0.8659376815228294,0.7725977555125877,-0.2620650486692611,0.3660098,0.78944755,0.7148015,0.62711084,0.0,0.5723757,0.4276243,0.8676777,0.13232233,0.24610041,0.0,1.0
837,5,0.7810556242702208,0.8852734498911378,-0.268510694108945,0.35739905,0.78459656,0.70108265,0.6685244,0.0,0.5723757,0.4276243,0.87786835,0.122131646,0.2271787,0.0,1.0
843,5,0.4744373395089155,0.9062218602448332,-0.3671053662812731,0.34010953,0.7748563,0.629935,0.6560072,0.0,0.5723757,0.4276243,0.8582982,0.14170182,0.26351598,0.0,1.0
860,5,0.3097735620618118,0.655181224157565,-0.3912944493295365,0.28133082,0.74174255,0.6412882,0.6207292,0.0,0.0,1.0,0.7938603,0.20613967,0.3831621,0.0,1.0
862,5,0.7551114984685301,0.5570205230183493,-0.3129744710322276,0.34692883,0.7786981,0.6993143,0.5577273,0.0,0.5723757,0.4276243,0.8325976,0.16740239,0.31123596,0.0,1.0
878,5,0.5056309306343078,0.2504052776281188,-0.4035547279052057,0.30556193,0.7553935,0.6657386,0.46550733,0.0,0.5723757,0.4276243,0.7653723,0.2346277,0.43605778,0.0,1.0
899,5,-0.0732078145942752,1.6294997125419557,-0.3326558249194312,0.22814198,0.7117779,0.6029002,1.0,0.0,0.0,1.0,0.8042966,0.19570337,0.36378434,0.0,1.0
911,5,-0.2020097550778026,0.4214080278610882,-0.5209819936260547,0.19777474,0.69467014,0.577664,0.57610345,0.0,0.5723757,0.4276243,0.69443375,0.30556625,0.56777424,0.0,1.0
915,5,-0.5707118467225901,1.1110445695339393,-0.5007859018295042,0.14647523,0.66576993,0.53661484,0.8493899,0.0,0.5723757,0.4276243,0.6981262,0.3018738,0.5609182,0.0,1.0
923,5,0.4198444834355048,0.9959755495637976,-0.3202868257435177,0.29889232,0.7516361,0.66032517,0.7384808,0.0,0.5723757,0.4276243,0.84455484,0.15544514,0.28903416,0.0,1.0
931,5,0.199939084017605,0.3393909515849035,-0.4520683464539217,0.2589998,0.7291621,0.62794614,0.51888007,0.0,0.5723757,0.4276243,0.7424951,0.2575049,0.47853547,0.0,1.0
936,5,0.7614728022199992,0.4658424468927147,-0.3239745794415268,0.3471048,0.7787972,0.6994571,0.52463514,0.0,0.5723757,0.4276243,0.8216178,0.17838219,0.33162293,0.0,1.0
943,5,-0.1910439533754224,0.5662457881993829,-0.4989197284089333,0.20044987,0.69617724,0.5804237,0.62761647,0.0,0.5723757,0.4276243,0.71192497,0.28807503,0.5352971,0.0,1.0
959,5,0.2515998489346012,0.590391290712255,-0.4081015710996896,0.26923043,0.7349256,0.6362499,0.60510993,0.0,0.5723757,0.4276243,0.7790224,0.22097757,0.4107127,0.0,1.0
961,5,-0.26356596886061,0.7019269650446848,-0.496159496433946,0.19125609,0.6909978,0.571372,0.6801405,0.0,0.5723757,0.4276243,0.7171302,0.28286982,0.5256322,0.0,1.0
979,5,0.2477941154391356,0.6525053688525756,-0.4005034618151883,0.2691923,0.73490417,0.63621897,0.62761647,0.0,0.5723757,0.4276243,0.7864332,0.21356681,0.3969526,0.0,1.0
1003,5,0.0030048353550233,0.6043886505850156,-0.4554012512226217,0.23084691,0.7133018,0.6050957,0.62761647,0.0,0.5723757,0.4276243,0.74389577,0.25610426,0.47593477,0.0,1.0
1005,5,0.3040371308981907,0.6635608165217767,-0.3878901213546752,0.2780026,0.73986757,0.64336985,0.62761647,0.0,0.5723757,0.4276243,0.7952087,0.20479128,0.38065848,0.0,1.0
1011,5,0.3296974231336072,0.2158232471358919,-0.4430105414370545,0.2780026,0.73986757,0.64336985,0.46550733,0.0,0.0,1.0,0.73963964,0.2603604,0.48383743,0.0,1.0
1012,5,0.3261467755254237,0.277777269921326,-0.4353834580846114,0.2780026,0.73986757,0.64336985,0.48793858,0.0,0.0,1.0,0.74854237,0.25145763,0.4673071,0.0,1.0
1015,5,-0.0297558853994172,0.179407910517651,-0.5310298406993812,0.23084691,0.7133018,0.58826303,0.46550733,0.0,0.5723757,0.4276243,0.68832666,0.31167337,0.5791137,0.0,1.0
1029,5,0.8232802356850867,0.987838383569545,-0.2415658461644335,0.3613129,0.7868015,0.71098924,0.7071754,0.0,0.5723757,0.4276243,0.8909548,0.10904519,0.20288017,0.0,1.0
1033,5,0.0221579339172488,0.9737388030812554,-0.4063288406704692,0.24031553,0.7186361,0.60664934,0.75404125,0.0,0.5723757,0.4276243,0.78414327,0.21585673,0.40120447,0.0,1.0
1045,5,0.5619628125322277,0.9208491579768632,-0.3087178983140126,0.32498914,0.76633805,0.6724709,0.6950009,0.0,0.5723757,0.4276243,0.8526118,0.14738822,0.2740743,0.0,1.0
1050,5,-0.1831936587256973,0.177659328519571,-0.5496109881716518,0.19821617,0.6949189,0.5786107,0.48793858,0.0,0.5723757,0.4276243,0.662371,0.337629,0.62730736,0.0,1.0
1051,5,0.2215318276799958,1.3568457358867625,-0.3141413109210293,0.27368924,0.7374376,0.6354699,0.8784356,0.0,0.5723757,0.4276243,0.8428865,0.15711348,0.29213184,0.0,1.0
1053,5,0.3626941731758835,0.4896704493115811,-0.4030966538626493,0.28807327,0.74554104,0.6467335,0.5577273,0.0,0.5723757,0.4276243,0.78191125,0.21808872,0.40534875,0.0,1.0
1067,5,0.29012505031658,0.3504266032233047,-0.4330412497633158,0.27328783,0.73721147,0.6391243,0.51617926,0.0,0.5723757,0.4276243,0.7542325,0.24576747,0.45674175,0.0,1.0
1074,5,-0.0505393032807097,1.5014058029346569,-0.3453930596528587,0.23051621,0.7131155,0.6048272,0.95254326,0.0,0.5723757,0.4276243,0.80211693,0.19788308,0.36783156,0.0,1.0
1075,5,0.0121437050483606,0.8721687684563615,-0.4423673137469684,0.25289214,0.72572124,0.58826303,0.6975561,0.0,0.5723757,0.4276243,0.78455514,0.21544485,0.40043968,0.0,1.0
1085,5,0.0695579511826942,0.1646891630132465,-0.501350816272167,0.23725264,0.71691054,0.61029494,0.46550733,0.0,0.5723757,0.4276243,0.6939979,0.30600208,0.5685835,0.0,1.0
1088,5,-0.3879413399626565,0.6158404807049893,-0.5312056376119958,0.17039047,0.67924285,0.5560258,0.6592296,0.0,0.5723757,0.4276243,0.68569475,0.31430528,0.5840006,0.0,1.0
1099,5,-0.5741619296400723,0.490938723037997,-0.5848398401118422,0.1404358,0.6623675,0.5317129,0.62761647,0.0,0.5723757,0.4276243,0.6433878,0.3566122,0.66255474,0.0,1.0
1102,5,-0.2336553628397765,0.7009028596833505,-0.4929581554968759,0.19777972,0.69467294,0.57305306,0.6750369,0.0,0.5723757,0.4276243,0.7225773,0.27742273,0.51551825,0.0,1.0
1114,5,-0.8237366576247934,0.161873621744354,-0.7390578287459462,0.14349866,0.664093,0.4492626,0.46550733,0.0,0.5723757,0.4276243,0.59104514,0.4089549,0.759743,0.0,1.0
1134,5,0.567274222602608,0.2674365798317586,-0.390793297276065,0.31653163,0.76157343,0.67222625,0.46550733,0.0,0.0,1.0,0.77441484,0.22558513,0.41926786,0.0,1.0
1143,5,-0.034798172141998,1.4118568382922123,-0.3543184339896003,0.23215951,0.7140413,0.60616106,0.91937435,0.0,0.0,1.0,0.8015142,0.19848579,0.36895066,0.0,1.0
1154,5,-0.3285816666194317,0.7432992396063516,-0.5023255981072371,0.18071686,0.6850604,0.5644073,0.70068616,0.0,0.5723757,0.4276243,0.7085946,0.29140538,0.5414808,0.0,1.0
1162,5,-0.2667607421754838,0.7190379853234526,-0.493356913295359,0.19007766,0.6903339,0.57200503,0.6876492,0.0,0.5723757,0.4276243,0.71728075,0.28271928,0.5253527,0.0,1.0
1166,5,0.3298067668972661,0.9625600352733042,-0.4178766235896818,0.34010953,0.7748563,0.58826303,0.6560072,0.0,0.5723757,0.4276243,0.8582982,0.14170182,0.26351598,0.0,1.0
1171,5,0.8791700586855106,0.7469277027814992,-0.2628985014857175,0.36783162,0.79047394,0.71628016,0.61698896,0.0,0.5723757,0.4276243,0.8675876,0.13241237,0.24626763,0.0,1.0
1173,5,0.7079688840849013,0.7429591631834837,-0.2973021540482916,0.3412771,0.77551407,0.694727,0.62761647,0.0,0.5723757,0.4276243,0.85082,0.14917998,0.27740118,0.0,1.0
1213,5,0.6794464393173312,0.6613691871640295,-0.3193101927520359,0.34010953,0.7748563,0.6862169,0.5949045,0.0,0.5723757,0.4276243,0.8399492,0.16005082,0.29758582,0.0,1.0
1216,5,0.5941407649855623,0.2678031576503438,-0.3837050399133221,0.3194267,0.7632044,0.676992,0.46550733,0.0,0.5723757,0.4276243,0.77660906,0.22339094,0.41519374,0.0,1.0
