row_index,cluster_id,PC1,PC2,PC3,log1p_Approved_Budget_of_the_Contract,log1p_Item_Budget,log1p_Contract_Amount,log1p_Quantity,award_decision_lag_days,high_risk_shortage,low_risk_shortage,overstocking,understocking,normal_inventory,unequal_supply_regions,equal_supply_regions
4011,2,-0.6801097302754635,0.4465445309233534,5.358739552595544,0.55685204,0.66318476,0.58826303,0.45492443,1.0,0.46558863,0.5344114,0.5826166,0.4173834,0.7753928,0.0,1.0
4013,2,0.4957010086576251,-0.4572392893889514,5.261421182618509,0.73015016,0.8969611,0.58826303,0.0,1.0,0.46565253,0.5343475,0.55970097,0.44029903,0.8179418,0.0,1.0
4015,2,-1.104756613830987,-1.7817298146091134,5.00561700573483,0.18379451,0.6867942,0.58826303,0.0,1.0,0.46593526,0.53406477,0.2854717,0.7145283,0.68275225,0.0,1.0
4018,2,0.0990537354126718,-0.9878713653633374,5.155057702305756,0.5212996,0.8769321,0.58826303,0.0,1.0,1.0,0.0,0.5490241,0.4509759,0.83776623,0.0,1.0
4020,2,-1.902808551068988,-1.81540492191728,4.988104369548739,0.046683155,0.52703595,0.58826303,0.092521794,1.0,0.46593225,0.53406775,0.27134168,0.7286583,0.6565161,0.0,1.0
4022,2,-1.5817968670387874,-1.514327761372904,5.042349961865529,0.15078853,0.5723989,0.58826303,0.11093158,1.0,0.46593225,0.53406775,0.3232435,0.6767565,0.75288576,0.0,1.0
4024,2,-1.524387212082233,-0.4793499612434937,5.207393061670552,0.31355503,0.52703595,0.58826303,0.3270232,1.0,0.46593225,0.53406775,0.38944855,0.6105515,0.8758132,0.0,1.0
4026,2,-3.4581419720310778,-0.9353383137471591,5.124096164125129,0.0,0.12488759,0.58826303,0.39601842,1.0,0.46594885,0.5340512,0.3280715,0.6719285,0.7618502,0.0,1.0
4027,2,-3.053135455749903,-1.5954858646008192,5.033234005887007,0.0,0.22848499,0.58826303,0.1721357,1.0,0.46594885,0.5340512,0.23047066,0.76952934,0.5806281,0.0,1.0
4028,2,-3.132696120086182,-1.1118588597844867,5.094127116175853,0.0,0.2138574,0.58826303,0.34510246,1.0,0.46594885,0.5340512,0.3110375,0.6889625,0.730222,0.0,1.0
4029,2,-2.5749087931391887,-1.7051699040461938,5.007401725824852,0.0,0.3616425,0.58826303,0.15187313,1.0,0.46594885,0.5340512,0.2278035,0.77219653,0.5756757,0.0,1.0
4030,2,-2.7486072553656737,-1.656333262075354,5.017878611554499,0.0,0.31342337,0.58826303,0.16251183,1.0,0.46594885,0.5340512,0.22450149,0.7754985,0.5695447,0.0,1.0
4031,2,-3.326427727720117,-0.8388041290415879,5.132394866141957,0.0,0.1636116,0.58826303,0.43662617,1.0,0.46594885,0.5340512,0.34617677,0.65382326,0.7954675,0.0,1.0
4032,2,-3.14345053297926,-1.1888431437919942,5.08504589214679,0.0,0.2095782,0.58826303,0.31660426,1.0,0.46594885,0.5340512,0.2935255,0.70647454,0.6977063,0.0,1.0
4033,2,-3.691638582046748,-0.2229442534124206,5.216831489817057,0.0,0.07052636,0.58826303,0.64600945,1.0,0.46594885,0.5340512,0.4176809,0.58231914,0.92823404,0.0,1.0
4050,2,-3.087914807168613,1.180531151513054,5.434791869262625,0.25230086,0.14219461,0.58826303,0.9289977,1.0,0.46594885,0.5340512,0.46855363,0.5314464,0.98718125,0.0,1.0
4051,2,-2.8087753699277496,0.8855033883943607,5.394878710779079,0.26533735,0.20991178,0.58826303,0.81989545,1.0,0.46594885,0.5340512,0.45795423,0.5420458,1.0,0.0,1.0
4052,2,-1.636078595698366,-0.553013190181096,5.193526063656208,0.28223795,0.5093959,0.58826303,0.3270232,1.0,0.46594885,0.5340512,0.3769566,0.62304336,0.8526185,0.0,1.0
4053,2,-2.898205788094336,-0.3485011395535372,5.199556076984044,0.0749129,0.25632632,0.58826303,0.5577273,1.0,0.46594885,0.5340512,0.39291114,0.60708886,0.8822424,0.0,1.0
4054,2,-1.9765663823663275,-0.5913697257734067,5.219917039401256,0.3709104,0.3700526,0.58826303,0.2099701,1.0,0.46594885,0.5340512,0.2629774,0.7370226,0.64098555,0.0,1.0
4055,2,-2.2818084034572217,0.7014461327042217,5.385112670149623,0.3709104,0.30483404,0.58826303,0.6685244,1.0,0.46594885,0.5340512,0.42949516,0.57050484,0.95017046,0.0,1.0
4056,2,-1.9299669066733205,0.1045673953809323,5.303333639873525,0.3709104,0.39445406,0.58826303,0.46550733,1.0,0.46594885,0.5340512,0.37682122,0.6231788,0.8523671,0.0,1.0
4057,2,-1.8573707087077047,-0.1232120192780732,5.27373649359644,0.3709104,0.41125375,0.58826303,0.38549075,1.0,0.46594885,0.5340512,0.34507525,0.65492475,0.7934222,0.0,1.0
4058,2,-1.804014237395989,-0.4276243348503717,5.235322530147807,0.3709104,0.4213858,0.58826303,0.27675432,1.0,0.46594885,0.5340512,0.30813226,0.6918677,0.72482765,0.0,1.0
4059,2,-2.651578460628086,0.8664100013959207,5.41483424060262,0.3709104,0.20317133,0.58826303,0.7134021,1.0,0.46594885,0.5340512,0.4359411,0.5640589,0.962139,0.0,1.0
4070,2,-3.808984018320417,-0.0974049275643947,5.23516411258244,0.0,0.039447475,0.58826303,0.68692297,1.0,0.46594885,0.5340512,0.42572585,0.5742741,0.9431717,0.0,1.0
4071,2,-3.1797878024301167,-0.966817312541651,5.112996089718405,0.0,0.20291589,0.58826303,0.39601842,1.0,0.46594885,0.5340512,0.32961196,0.67038804,0.7647105,0.0,1.0
4072,2,-2.724036711335088,-1.6327035538258596,5.020110363602787,0.0,0.32073802,0.58826303,0.1721357,1.0,0.46594885,0.5340512,0.23581131,0.7641887,0.5905444,0.0,1.0
4073,2,-2.744178997714212,-1.6304256680318163,5.020913588062655,0.0,0.31509173,0.58826303,0.1721357,1.0,0.46594885,0.5340512,0.23511538,0.7648846,0.58925223,0.0,1.0
4074,2,-3.028809641711805,-1.2336910557642748,5.0765969318065896,0.0,0.2411988,0.58826303,0.30498523,1.0,0.46594885,0.5340512,0.29155737,0.7084426,0.694052,0.0,1.0
4075,2,-2.8159763394040254,-1.518486624581913,5.036402338073984,0.0,0.29664427,0.58826303,0.2099701,1.0,0.46594885,0.5340512,0.25385046,0.74614954,0.62403893,0.0,1.0
4084,2,-2.2196752117043523,-1.8891858215210044,5.0004944279400805,0.09903987,0.41125375,0.58826303,0.0,1.0,0.46593425,0.5340657,0.027229708,0.9727703,0.20325673,0.0,1.0
4096,2,-0.5075055909724788,-1.3878698430913337,5.0797595781087725,0.35124218,0.78112805,0.58826303,0.0,1.0,0.46593022,0.5340698,0.4502103,0.5497897,0.98863363,0.0,1.0
4102,2,-0.7861161945817171,0.0292169080639205,5.2462346128653685,0.29867357,0.7507205,0.58826303,0.5577273,1.0,0.46593627,0.53406376,0.79138523,0.20861475,0.38775778,0.0,1.0
4127,2,-0.9106122089852638,-1.4339268969691257,5.076377672476383,0.31798357,0.68264586,0.58826303,0.0,1.0,0.46586785,0.5341322,0.2712157,0.72878426,0.6562822,0.0,1.0
4128,2,-1.282827122965616,-1.6150044734629163,5.043839670543714,0.23699252,0.61365753,0.58826303,0.0,1.0,0.4658628,0.5341372,0.16870376,0.8312962,0.46594125,0.0,1.0
4134,2,-1.065213368996392,-0.8182944297946817,5.128146465837746,0.20939387,0.701216,0.58826303,0.3270232,1.0,0.4658608,0.5341392,0.6089281,0.39107192,0.7265385,0.0,1.0
4148,2,0.6766486787719641,-0.5849568516070174,5.231434521504792,0.69122654,0.9646738,0.58826303,0.0,1.0,0.46515095,0.53484905,0.5830348,0.41696522,0.7746163,0.0,1.0
4149,2,0.1803586013965831,-0.528831539132575,5.251225339778084,0.69122654,0.82555366,0.58826303,0.0,1.0,0.46515095,0.53484905,0.5121743,0.4878257,0.9061878,0.0,1.0
4151,2,-1.913416586598238,-1.1573685889785656,5.108165042995286,0.20577271,0.4581554,0.58826303,0.1721357,1.0,0.4659262,0.53407377,0.27379346,0.72620654,0.66106844,0.0,1.0
4152,2,-2.469944343973891,-0.7354707769007537,5.122586190863167,0.0,0.40693837,0.58826303,0.5095814,1.0,0.46565706,0.53434294,0.400155,0.599845,0.8956926,0.0,1.0
4153,2,-2.359247141630816,-1.7295590226916318,4.998801673661624,0.0,0.42209682,0.58826303,0.15187313,1.0,0.46565706,0.53434294,0.24488284,0.7551172,0.60738814,0.0,1.0
4161,2,-1.3065784611127045,-1.9148221863377903,4.980562896036268,0.12721093,0.6549171,0.58826303,0.0,1.0,0.46579137,0.5342086,0.2197856,0.78021437,0.5607884,0.0,1.0
4169,2,-1.462046820034218,-0.4226920516399822,1.131455922764503,0.20281254,0.57984895,0.41140136,0.23742841,0.3413705,0.42749044,0.5725095,0.39538056,0.60461944,0.8868275,0.0,1.0
4182,2,-0.5075055909724788,-1.3878698430913337,5.0797595781087725,0.35124218,0.78112805,0.58826303,0.0,1.0,0.46576872,0.53423125,0.4502103,0.5497897,0.98863363,0.0,1.0
4188,2,-0.8532104222018029,-1.6158465053077729,5.036843878632396,0.254319,0.7265251,0.58826303,0.0,1.0,0.4659252,0.5340748,0.3587386,0.6412614,0.8187919,0.0,1.0
4194,2,-0.2141423529134354,-1.194409986438585,5.116177628744716,0.4334907,0.8274638,0.58826303,0.0,1.0,0.4656475,0.5343525,0.51333064,0.4866694,0.9040408,0.0,1.0
4213,2,-0.8954824761631626,-1.2324458923273147,5.101494812504565,0.32202488,0.68822867,0.58826303,0.06999003,1.0,0.4659237,0.53407633,0.45618388,0.54381615,0.9997252,0.0,1.0
4214,2,-1.28881246502623,-0.8613843311046127,5.1568957333508845,0.32202488,0.5832512,0.58826303,0.18900387,1.0,0.4659237,0.53407633,0.37946948,0.6205305,0.85728437,0.0,1.0
4217,2,-2.349012215958443,-2.063890242979517,4.96545558697181,0.030329745,0.40498862,0.58826303,0.0,1.0,0.46592823,0.5340718,0.02472943,0.97527057,0.19861428,0.0,1.0
4218,2,-2.034681284932611,-1.6270888041620422,5.010363945117695,0.030329745,0.50073993,0.58826303,0.1721357,1.0,0.46592823,0.5340718,0.29861736,0.70138264,0.7071607,0.0,1.0
4219,2,-2.147359458374371,-1.9743494385191784,4.971076704214767,0.030329745,0.46333262,0.58826303,0.040941544,1.0,0.46592823,0.5340718,0.19737004,0.80262995,0.51916784,0.0,1.0
4220,2,-0.8147539160970739,0.2180008742653765,5.2867693446597865,0.3660098,0.7133018,0.58826303,0.5577273,1.0,0.46586785,0.5341322,0.72182846,0.27817154,0.51690865,0.0,1.0
4221,2,-0.6234242193169723,0.3881428562158834,5.3024621804909255,0.3660098,0.7700365,0.58826303,0.62761647,1.0,0.46586785,0.5341322,0.84288275,0.15711725,0.29213884,0.0,1.0
4222,2,-0.924029321240032,-1.6625484467915186,5.028052421860747,0.2344639,0.7153395,0.58826303,0.0,1.0,0.46578032,0.5342197,0.33671224,0.66328776,0.7778941,0.0,1.0
4224,2,-1.0083499634675177,0.4810372641872664,5.305280962736076,0.29184735,0.6986072,0.58826303,0.7200777,1.0,0.4657984,0.53420156,0.74095714,0.25904286,0.4813911,0.0,1.0
4225,2,-1.6274351683498471,0.1055517614923822,5.275790884689099,0.29184735,0.5178613,0.58826303,0.5577273,1.0,0.4657984,0.53420156,0.47285196,0.527148,0.97920024,0.0,1.0
4226,2,-1.191454372738281,-0.0849236083259883,5.241237098437203,0.29184735,0.63779277,0.58826303,0.5062813,1.0,0.4657984,0.53420156,0.56394386,0.4360561,0.81006366,0.0,1.0
4227,2,-1.1440784875119876,0.8185946763694708,5.349877681651821,0.29184735,0.66576993,0.58826303,0.83749825,1.0,0.4657984,0.53420156,0.6967854,0.3032146,0.5634078,0.0,1.0
4228,2,-1.4266767577714403,0.2128683721637183,5.28359710956515,0.29184735,0.5762404,0.58826303,0.60510993,1.0,0.4657984,0.53420156,0.5361631,0.46383688,0.8616461,0.0,1.0
4229,2,-1.379569061198599,-0.1755355979073479,5.235132037370419,0.29184735,0.5832512,0.58826303,0.46550733,1.0,0.4657984,0.53420156,0.4942183,0.5057817,0.9395279,0.0,1.0
4230,2,-1.8032023194898783,0.6214259394113038,5.343118970313248,0.29184735,0.4766106,0.58826303,0.7384808,1.0,0.4657984,0.53420156,0.4957021,0.5042979,0.9367729,0.0,1.0
4240,2,-0.5847414985575424,-0.0402071892841516,5.245668665677799,0.35124218,0.78112805,0.58826303,0.48793858,1.0,0.4657984,0.53420156,0.8141699,0.18583012,0.34545198,0.0,1.0
4250,2,-1.615594966090914,-1.6259911244844023,5.023760990811581,0.12721093,0.5723989,0.58826303,0.092521794,1.0,0.46582356,0.5341764,0.30966076,0.6903392,0.7276657,0.0,1.0
4252,2,0.7385780695011237,-0.3367040376017333,5.283157866067653,0.7838616,0.94160044,0.58826303,0.0,1.0,0.46559718,0.5344028,0.5769661,0.4230339,0.78588444,0.0,1.0
4253,2,0.657187434881626,-0.3274995924420182,5.286403522856564,0.7838616,0.918785,0.58826303,0.0,1.0,0.46559718,0.5344028,0.57006735,0.42993265,0.7986938,0.0,1.0
4259,2,-1.312912534131736,-1.918999259226792,4.979776577750349,0.12543507,0.65391666,0.58826303,0.0,1.0,0.46582258,0.5341774,0.21651131,0.7834887,0.5547088,0.0,1.0
4262,2,-1.6459578907442662,0.2481915156714643,5.3191719714347165,0.39408466,0.46576163,0.58826303,0.5062813,1.0,0.46585125,0.53414875,0.42137083,0.57862914,0.9350855,0.0,1.0
4264,2,-1.7584530825539133,-0.5519975357079893,5.191184014807614,0.25958002,0.48578382,0.58826303,0.34510246,1.0,0.46585125,0.53414875,0.3698406,0.63015944,0.8394057,0.0,1.0
4265,2,-1.801161317543674,-2.20942032591566,4.92586528353307,0.0,0.57180065,0.58826303,0.0,1.0,0.46585125,0.53414875,0.12754117,0.8724588,0.38951185,0.0,1.0
4273,2,-2.1337636345780284,-1.109165432683542,5.0958583659113295,0.11003905,0.4428157,0.58826303,0.27675432,1.0,0.46585125,0.53414875,0.31700477,0.6829952,0.7413019,0.0,1.0
4275,2,-2.1881046242529334,-2.165661010569678,4.9412956235988,0.0,0.46333262,0.58826303,0.0,1.0,0.46585125,0.53414875,0.048764832,0.9512352,0.24324246,0.0,1.0
4276,2,-2.3738881234782965,-2.144650804196497,4.9487042090994215,0.0,0.41125375,0.58826303,0.0,1.0,0.46585125,0.53414875,0.027229708,0.9727703,0.20325673,0.0,1.0
4277,2,-2.2741616366119386,-2.155928845996069,4.944727363966745,0.0,0.4392091,0.58826303,0.0,1.0,0.46585125,0.53414875,0.037864383,0.9621356,0.22300285,0.0,1.0
4278,2,-2.2268031536935062,-2.1612846041973404,4.942838825041901,0.0,0.45248464,0.58826303,0.0,1.0,0.46585125,0.53414875,0.04378695,0.95621306,0.23399968,0.0,1.0
4279,2,-2.2268031536935062,-2.1612846041973404,4.942838825041901,0.0,0.45248464,0.58826303,0.0,1.0,0.46585125,0.53414875,0.04378695,0.95621306,0.23399968,0.0,1.0
4281,2,-0.4927242793809392,-1.3781221755687862,5.081594539239764,0.35538635,0.7834627,0.58826303,0.0,1.0,0.46588445,0.53411555,0.454149,0.545851,0.99594694,0.0,1.0
4282,2,-1.9755430237995404,-1.4848705543686394,5.039619608365532,0.084369265,0.49373037,0.58826303,0.1721357,1.0,0.46585125,0.53414875,0.29406837,0.7059316,0.69871426,0.0,1.0
4286,2,-1.089211391707897,-0.7424673408470454,5.136668035108724,0.20408478,0.698225,0.58826303,0.3589987,1.0,1.0,0.0,0.61619776,0.38380224,0.71304035,0.0,1.0
4288,2,-1.2483804823647493,-1.1664446157245811,5.138525859966324,0.40119305,0.55164325,0.58826303,0.0,1.0,0.46517712,0.5348229,0.11234301,0.887657,0.3612924,0.0,1.0
4289,2,-1.3457616513751185,-1.1554318052957733,5.142409179635572,0.40119305,0.52434534,0.58826303,0.0,1.0,0.46517712,0.5348229,0.08902935,0.9109706,0.31800434,0.0,1.0
4290,2,-1.5620927515766874,-1.1309669788761847,5.151035927753513,0.40119305,0.46370336,0.58826303,0.0,1.0,0.46517712,0.5348229,0.04931086,0.95068914,0.2442563,0.0,1.0
4291,2,-0.7926700210055996,-0.7456317502821996,5.177796352839568,0.40119305,0.6870261,0.58826303,0.1721357,1.0,0.46517712,0.5348229,0.5129395,0.4870605,0.904767,0.0,1.0
4292,2,-1.66964891330944,-1.0064578202059045,5.168987530351009,0.40119305,0.43536985,0.58826303,0.040941544,1.0,0.46517712,0.5348229,0.18467027,0.81532973,0.49558735,0.0,1.0
4293,2,-1.3972431334497293,-1.149609778219662,5.144462133548265,0.40119305,0.50991404,0.58826303,0.0,1.0,0.46517712,0.5348229,0.078649744,0.92135024,0.2987318,0.0,1.0
4294,2,-1.2112532630909258,-1.1706433230492783,5.137045318478315,0.40119305,0.56205076,0.58826303,0.0,1.0,0.46517712,0.5348229,0.120776564,0.87922347,0.37695155,0.0,1.0
4295,2,-1.505690789500945,-1.1373454617231795,5.148786757293363,0.40119305,0.47951397,0.58826303,0.0,1.0,0.46517712,0.5348229,0.05853732,0.9414627,0.2613877,0.0,1.0
4296,2,-1.480047763134511,-0.7931317177432129,5.189977211229907,0.40119305,0.49231514,0.58826303,0.12649684,1.0,0.46517712,0.5348229,0.2713675,0.7286325,0.656564,0.0,1.0
4297,2,-1.1628712956062606,-0.7037657868817602,5.1925590621585,0.40119305,0.5832512,0.58826303,0.1721357,1.0,0.46517712,0.5348229,0.36641577,0.6335842,0.8330466,0.0,1.0
4298,2,-1.6620581488644417,-0.4681463904653211,5.234254110171874,0.40119305,0.4462162,0.58826303,0.23742841,1.0,0.46517712,0.5348229,0.29989457,0.7001054,0.7095322,0.0,1.0
4299,2,-1.746186718692999,-1.1101478412385657,5.1583771389009865,0.40119305,0.4120981,0.58826303,0.0,1.0,0.46517712,0.5348229,0.028304763,0.97169524,0.20525286,0.0,1.0
4310,2,-1.6944574669481307,-1.5293272539828022,5.040953114648409,0.14072132,0.545212,0.58826303,0.11093158,1.0,0.4657627,0.5342373,0.29910672,0.7008933,0.7080693,0.0,1.0
4311,2,-2.134553913758844,-1.7839587129443428,5.021484291012596,0.14072132,0.41692182,0.58826303,0.0,1.0,0.4657627,0.5342373,0.029384227,0.97061574,0.20725717,0.0,1.0
4312,2,-1.8105006865881044,-1.5162039572260395,5.045580630644473,0.14072132,0.51268274,0.58826303,0.11093158,1.0,0.4657627,0.5342373,0.2742822,0.72571784,0.6619759,0.0,1.0
4313,2,-2.1307381788234454,-1.5305057656607344,5.052207411388059,0.14072132,0.42209682,0.58826303,0.092521794,1.0,0.4657627,0.5342373,0.21130608,0.7886939,0.5450439,0.0,1.0
4314,2,-1.9603089219636145,-1.3869165063531348,5.065217143222947,0.14072132,0.47250512,0.58826303,0.15187313,1.0,0.4657627,0.5342373,0.2676996,0.7323004,0.6497536,0.0,1.0
4315,2,-0.7746559681533142,-1.3329799386904368,5.085462857235036,0.3194267,0.7219439,0.58826303,0.040941544,1.0,0.46590456,0.5340954,0.49667826,0.5033217,0.9349603,0.0,1.0
4344,2,-0.96584359288102,-0.5550009729768856,5.165297763726649,0.24031553,0.7186361,0.58826303,0.39601842,1.0,0.4657984,0.53420156,0.6687659,0.3312341,0.61543345,0.0,1.0
4347,2,-1.5817968670387874,-1.514327761372904,5.042349961865529,0.15078853,0.5723989,0.58826303,0.11093158,1.0,0.46585125,0.53414875,0.3232435,0.6767565,0.75288576,0.0,1.0
4348,2,-1.902808551068988,-1.81540492191728,4.988104369548739,0.046683155,0.52703595,0.58826303,0.092521794,1.0,0.46585125,0.53414875,0.27134168,0.7286583,0.6565161,0.0,1.0
4365,2,-1.1942619683299134,-0.7137910234227597,5.223579698275157,0.52691525,0.5137551,0.58826303,0.040941544,1.0,0.46425346,0.5357465,0.22970106,0.77029896,0.5791991,0.0,1.0
4375,2,-0.5141548437244993,-1.3922545835001827,5.078934171551071,0.34937802,0.7800778,0.58826303,0.0,1.0,0.46586785,0.5341322,0.4460058,0.5539942,0.98082685,0.0,1.0
4379,2,-1.8806720225844349,-1.2860336047157572,5.080328870083297,0.16042279,0.48712873,0.58826303,0.1721357,1.0,0.4658774,0.5341226,0.28977066,0.71022934,0.69073445,0.0,1.0
4380,2,-1.8806720225844349,-1.2860336047157572,5.080328870083297,0.16042279,0.48712873,0.58826303,0.1721357,1.0,0.4658774,0.5341226,0.28977066,0.71022934,0.69073445,0.0,1.0
4391,2,-0.4187515426574271,-1.329340620798796,5.09077747013262,0.3761256,0.79514647,0.58826303,0.0,1.0,0.46570083,0.5342992,0.4691003,0.5308997,0.98616624,0.0,1.0
4398,2,-0.925799530348402,-1.663715811561127,5.027832670277702,0.2339676,0.7150599,0.58826303,0.0,1.0,0.46586785,0.5341322,0.33583874,0.66416126,0.7762721,0.0,1.0
4400,2,-0.5093121634022325,-1.3890611465858644,5.079535321148253,0.3507357,0.7808427,0.58826303,0.0,1.0,0.46586785,0.5341322,0.44726664,0.55273336,0.98316795,0.0,1.0
4402,2,-0.6514657861187952,0.0288843412449408,5.251576573342243,0.33428612,0.7715756,0.58826303,0.5273942,1.0,0.46586785,0.5341322,0.81196374,0.18803628,0.34954834,0.0,1.0
4403,2,-2.19350876888921,-1.594625591128368,5.045197891000308,0.13731351,0.40498862,0.58826303,0.06999003,1.0,0.4658774,0.5341226,0.19316995,0.80683005,0.5113693,0.0,1.0
4404,2,-1.8469325348376395,-1.521474127501855,5.045039821184411,0.13731351,0.5039576,0.58826303,0.11093158,1.0,0.4658774,0.5341226,0.26699674,0.73300326,0.6484485,0.0,1.0
4405,2,-2.0294475348675296,-1.6131792323236658,5.038655535599236,0.13731351,0.4509783,0.58826303,0.06999003,1.0,0.4658774,0.5341226,0.2106152,0.7893848,0.5437611,0.0,1.0
4406,2,-2.01987098676519,-1.6142622415941974,5.038273646595569,0.13731351,0.4536628,0.58826303,0.06999003,1.0,0.4658774,0.5341226,0.21349145,0.78650856,0.54910165,0.0,1.0
4407,2,-1.8588670867248405,-1.352177260990864,5.065940058974535,0.13731351,0.50332785,0.58826303,0.1721357,1.0,0.4658774,0.5341226,0.3000917,0.6999083,0.70989823,0.0,1.0
4408,2,-0.0125430642131235,-1.0614643340355294,5.141204120268271,0.4900119,0.85930574,0.58826303,0.0,1.0,0.46516556,0.53483444,0.5366726,0.46332738,0.86070013,0.0,1.0
4420,2,-0.0984921360288284,0.1461215009815921,5.371339760074873,0.8142588,0.6986072,0.58826303,0.11093158,1.0,0.46292683,0.53707314,0.4998266,0.5001734,0.9291146,0.0,1.0
4441,2,-0.5680280443990338,0.0071650039038816,5.366707438639195,0.8142588,0.5638812,0.58826303,0.040941544,1.0,0.46292683,0.53707314,0.27052483,0.72947514,0.6549994,0.0,1.0
4442,2,-0.062239883738352,0.1847336016876111,5.3750883651823385,0.8142588,0.7094601,0.58826303,0.12649684,1.0,0.46292683,0.53707314,0.531713,0.468287,0.869909,0.0,1.0
4443,2,-2.442439975842995,-1.5341303478261483,5.06199146755144,0.14905135,0.33008483,0.58826303,0.06999003,1.0,0.4658774,0.5341226,0.17792204,0.82207793,0.48305747,0.0,1.0
4444,2,-1.1373788520475605,0.196187785044078,5.252457640880373,0.20560512,0.69908154,0.58826303,0.6975561,1.0,0.46583414,0.53416586,0.7363546,0.26364538,0.48993692,0.0,1.0
4450,2,-0.8862100154342933,-0.7002496725193458,5.150367925545436,0.25958002,0.72948897,0.58826303,0.3270232,1.0,0.46583414,0.53416586,0.6659929,0.33400705,0.6205822,0.0,1.0
4459,2,-1.5819798503858469,-0.6028560092015098,5.153196711628812,0.15077445,0.58709276,0.58826303,0.44310108,1.0,0.4657149,0.53428507,0.4894596,0.5105404,0.9483637,0.0,1.0
