value,count,share_within_cluster
Drugs and Medicines,2209,0.04560563205813738
Medical Supplies,793,0.016371781902264796
MEDICAL SUPPLIES,248,0.005120052852158474
Procurement of Drugs and Medicines,181,0.0037368127670995314
Gloves,162,0.0033445506534261
Medical Supplies and Laboratory Instrument,146,0.0030142246629642627
Drugs & Medicines Orals,141,0.0029109977909449387
DRUGS AND MEDICINES,138,0.0028490616677333443
Laboratory Supplies,138,0.0028490616677333443
Goods,126,0.0026013171748869666
