value,count,share_within_cluster
Lot,8934,0.23110950151330936
Piece,7202,0.1863051969889024
Box,5820,0.15055488009933518
Bottle,3693,0.09553250381560907
Unit,2718,0.0703106811185555
Tablet,1325,0.034275810331893315
Vial,1278,0.03305998913521484
Lump Sum,1253,0.03241327573272629
Set,1251,0.0323615386605272
Pack,1206,0.031197454536047806
