value,count,share_within_cluster
Awarded,21122,0.5607263266877273
Closed,15439,0.4098595662215615
Failed,549,0.014574318405054553
Cancelled,431,0.011441769093949932
Active,125,0.0033183785075260827
Shortlisted,3,7.964108418062598e-05
