value,count,share_within_cluster
Metro Manila,22756,0.6041041705381083
Cebu,2151,0.05710265735750883
Davao Del Sur,1692,0.04491757147787305
Pampanga,1034,0.027449627014255754
Iloilo,952,0.025272770713318644
Leyte,944,0.025060394488836974
Misamis Oriental,849,0.02253842682311715
Laguna,666,0.017680320688098966
Rizal,485,0.0128753086092012
Zamboanga Del Sur,426,0.011309033953648889
