value,count,share_within_cluster
NCR,11858,0.19964307360765035
Region VI,6175,0.10396322984712775
Region III,6138,0.10334029227557412
Region VII,4589,0.07726109502323389
Region VIII,4159,0.07002155027274563
Region IV-A,3275,0.0551383931577884
Region XI,3095,0.05210788605293286
Caraga,2802,0.04717489393225133
CAR,2560,0.043100545491278876
Region V,2399,0.040389925247491416
