value,count,share_within_cluster
NCR,24686,0.41561721328035556
Region VII,4984,0.08391137450333355
Region IV-A,4140,0.06970166341167755
Region III,3706,0.06239477405885918
Region XI,3615,0.06086268435584888
Region VIII,3056,0.05145127618021415
Region VI,2945,0.049582463465553235
Region X,2328,0.03919455855613173
CAR,1279,0.021533436595056906
Negros Island Region,1260,0.02121354973398882
