value,count,share_within_cluster
Piece,15796,0.26594383460165666
Box,11674,0.19654522190046467
Bottle,7477,0.12588389790558288
Lot,4300,0.07239544750488248
Tablet,3258,0.05485217859788538
Pack,2902,0.04885850899050441
Unit,2490,0.04192201495050172
Vial,1451,0.024429254495252205
Lump Sum,1410,0.023738972321368443
Set,1384,0.02330123240622264
