value,count,share_within_cluster
NCR,24882,0.27859638122536723
Region III,8912,0.09978502328914368
Region IV-A,6610,0.07401021139376568
Region I,6579,0.07366311357936224
Region VII,5564,0.0622984593335722
Region VI,4592,0.0514152633464708
Region V,4196,0.046981368685059116
Region VIII,3916,0.04384629165173773
Region X,3765,0.04215558939448227
Region XI,3320,0.03717305625223934
