value,count,share_within_cluster
NCR,13297,0.34397392451561165
Region III,4603,0.1190728716661924
Region IV-A,3739,0.09672245647618802
Region VIII,2661,0.0688361745608816
Region VII,2032,0.0525648653542696
Region IX,1587,0.04105336678997336
Region X,1581,0.0408981555733761
Region VI,1550,0.040096230954290296
Region I,1367,0.03536228884807409
Region V,1346,0.034819049589983705
