value,count,share_within_cluster
Metro Manila,15079,0.31131160063587754
Bataan,4277,0.08830026632532981
Camarines Sur,3651,0.07537626194851044
Albay,3143,0.06488841175134712
Iloilo,2886,0.05958255052955385
Davao Del Norte,2564,0.05293473997150938
Surigao Del Norte,1748,0.03608811445795569
Benguet,1583,0.032681627681318
Cebu,1188,0.0245267047917914
Negros Occidental,982,0.020273757664595247
