value,count,share_within_cluster
DR. JOSE RIZAL MEMORIAL HOSPITAL,59393,0.9999494915482524
PHILIPPINE HEALTH INSURANCE CORPORATION - REGION II,1,1.683615058253081e-05
PROVINCE OF SOUTH COTABATO,1,1.683615058253081e-05
COLACLING ELEMENTARY SCHOOL,1,1.683615058253081e-05
