value,count,share_within_cluster
Piece,16234,0.3351570080723414
Tablet,6492,0.13402977062989038
Vial,5667,0.1169973367467019
Ampule,3783,0.0781014513698206
Bottle,3522,0.07271300865041187
Box,3192,0.06590003509713649
Unit,1462,0.030183537378450358
Pack,1363,0.02813964531246774
Capsule,1249,0.02578607263042715
Set,1020,0.021058281891942112
