value,count,share_within_cluster
NCR,121,0.22120658135283364
Region VIII,78,0.1425959780621572
Region XI,55,0.10054844606946983
Region XII,52,0.09506398537477148
Region IX,43,0.07861060329067641
Region VI,42,0.07678244972577697
Caraga,36,0.06581352833638025
Region VII,35,0.06398537477148081
Region III,22,0.04021937842778794
Region IV-A,14,0.025594149908592323
