value,count,share_within_cluster
Metro Manila,123,0.22486288848263253
Leyte,73,0.13345521023765997
Cotabato,48,0.08775137111517367
Davao Del Sur,45,0.08226691042047532
Zamboanga Del Sur,41,0.07495429616087751
Cebu,35,0.06398537477148081
Aklan,24,0.043875685557586835
Agusan Del Norte,20,0.03656307129798903
Bataan,17,0.031078610603290677
Iloilo,16,0.029250457038391225
