value,count,share_within_cluster
Metro Manila,43581,0.20862234859908377
Iloilo,7657,0.03665407685053543
Cebu,7583,0.03629983867802144
Bataan,6955,0.03329360121398379
Leyte,5734,0.027448671367502956
Pampanga,5101,0.02441849889180896
Benguet,4944,0.023666939525799548
Bohol,4800,0.02297761119009665
Pangasinan,4724,0.02261379901292012
Albay,4709,0.022541993977951067
